,review,point,date
1499,두번째구매,5,16.02.17.
1500,두번째구매,5,16.02.17.
1501,드번째구매,5,16.02.17.
1502,순하고 촉촉해요 양이많고 촉촉해서 좋아요. 남자화장품은 자극적이라 못쓰는데 순해서 좋네요.sk2 피테라 가격이 부담스러워서 그냥 구매해 봤는데 가격대비 괜찮은거 같아요.,5,16.01.17.
1503,"잘 받았습니다. 아직 써보진 않았는데 후기 보고 기대중입니다,
빠르게 수령했고 포장등도 터진 곳 없이 잘 왔어요.",5,16.01.19.
1504,"저렴한 가격에 에센스랑 크림까지~
아직한 눈에 띄는 효과는 모르겠지만 막 쓰기에는 좋은 것 같아요~",3,16.01.22.
1505,"남자지만 남자화장품은 자극적이라서 사용못하는데
양도 많고 촉촉해서 좋아요. 자극적이지 않고 순하네요.",5,16.01.17.
1506,착한 가격이라 이걸로 세수하듯이 마구 쓰세요. 꾸준히 쓰면 피부가 촉촉해지고 광택이 나는걸 느낄 수 있습니다. 쓸 때는 잘 몰라도 쓰다가 안쓰면 차이가 확 드러납니다.,5,16.01.13.
1507,순하고 가격도 좋아서 온 가족이 잘 쓰고있어요~^^,5,16.01.22.
1508,아직 사용은 안해봤어용,3,16.01.25.
1509,빠른 배송 감사합니다.,5,16.01.19.
1510,"잘쓸께요,,기대됩니다",5,16.01.11.
1511,늘쓰던제품! 좋아요,5,16.01.11.
1512,뚜껑이찌그러져서옴,3,16.01.14.
1513,소개로 구매하여 쓰고있어여,5,16.01.11.
1514,뚜껑이 찌그러짐,3,16.01.14.
1515,배송빠르고 물건 좋네요.^^,5,16.01.10.
1516,2년째 사용중인데 정말 좋아요~,5,15.12.12.
1517,늘쓰던거에요 저렴하게잘샀어요,5,15.11.28.
1518,저렴하게잘산거같아요 ,5,15.11.28.
1519,보통이네요 ~ ,3,15.12.02.
1520,좋아요 가격만족,5,15.11.20.
1521,빠른배송이라 좋습니다,5,15.11.19.
1522,좋아요 쫀쫀한느낌,5,15.11.20.
1523,가격대비 좋습니당,5,15.11.20.
1524,좋은 상품 저렴한 가격에 구매해서 잘쓰고 있습니다  크림이랑 에쎈 같이 구매하길 잘햇어요ㅎ  싼맛에 걍 함 써보자 주문해본건데ㅎ 품질도 좋고 가격도 착하고 재구매해야 겠습니다~~~,5,15.10.25.
1525,"2번째 구매입니다.
잘 쓰겠습니다.",5,15.11.06.
1526,건성이린 과하다싶을 정도로 많이 발랐는데~다흡수했어요~피부에 힘도 생긴거같고~ㅎㅎ,5,15.10.21.
1527,Dghhffjkjfvnkjcbn,5,15.11.27.
1528,늘 쓰던상품이라 잘 받았습니다 싸게 너무 너무 잘 구입했어요감사합니다 수고하세요 ,5,15.10.20.
1529,빠른배송 만족,5,15.10.29.
1530,사용후 좋아서 재구매 햇네여,5,15.10.25.
1531,좋아요~건성에최고,5,15.10.21.
1532,잘받았습니다 감사합니다 고무통 ,5,15.10.20.
1533,빠으고 정확한배송 감사합니다 ,5,15.10.18.
1534,잘받앗어요,5,15.10.22.
1535,잘받앗어요,5,15.10.22.
1536,좋아요~~,5,15.10.25.
1537,건성에최고~,5,15.10.21.
1538,향도 무난하고 밀착감이 좋음,5,15.10.15.
1539,"가족이 다 써도 되는 에센스  전에 화장품 고발 프로보면서 여러가지 석유화학성분이 섞여서 피부에 자극이 된다고 직접 느끼고 있어서 
이걸 쓰면 에센스에서 제일 촉촉한 느낌. 여름에 더울떄는 이거만 바르고 그위에 CC바로 써도 하루종일 유지되고 남친도 모공이 넓은 편에 각질에 여러가지 염증까지 있었는데 이거 쓰고 나서는 따갑거나 건조하거나 그런 느낌은 전혀 없고 우선은 바를때 아프지 않은 느낌이라고 해주더라구요. 
 중요한거.. 집에 고양이를 키우는데 다른 화장품 바르면...질색하고 도망가는데 이걸 바르면 쫒아와서 핥고 있어요.. 이건 왜인지 모르겟네 어쨋든 냄세로 예민한 동물이 피하지 않는다는게 어찌 보면 반증이지 않을까~",5,15.08.31.
1540,좋음 향도 좋고 느낌 좋음 ,5,15.10.15.
1541,촉촉하니좋네요 ,5,15.10.11.
1542,촉촉하니좋네요 ,5,15.10.11.
1543,촉촉하니좋네요,5,15.10.11.
1544,좋습니다^^,5,15.10.21.
1545,배송을 이틀정도 걸렸는데 결제되고 배송되기까지 다 알려주고 메일로 결제 확인에서부터 배송조회까지 되니까 편하구요. 성분표 보면서 이거저거 고르느니 에센스는 이게 답이다 생각들어요~,5,15.08.31.
1546,짱짱 최고에요 ㅎㅎ일단 성분이 너무 좋고 순해서 좋아요 가격도 저렴해서 막쓸수 있고 ㅎㅎ추천추천,5,15.09.03.
1547,굿굿 엄마가 엄청 좋아하셔요 ㅎㅎㅎ저렴한 가격에 좋은물건입니다 ㅎㅎ 다쓰고 재구매 할 예정입니다,5,15.09.03.
1548,에센스랑 크림 에센스도 좋고 크림은 약간 무거운감이 있지만 저녁에 바르면 괜찮을거같아요!!가격도 저렴하고 상당히 잘 산거같아요,4,15.08.30.
1549,좋아요 진작 구매할걸 너무 잘 쓰고 있어요,5,15.09.03.
1550,좋습니다 어머니께서 만족스러워하세요,5,15.09.03.
1551,잘받았구요 발라보니 끈적이지않고 좋네요~^^,5,15.08.31.
1552,크림은 약간 무거운감이 있지만 상당히 좋은거같아요!!,5,15.08.30.
1553,깨끗한느낌이고 흡수도 잘되고 좋아요~,5,15.08.31.
1554,지금 받아서 사용전인데 가격은 정말 저렴하네요,5,15.08.28.
1555,계속 쓰고 있는데 좋네요,5,15.08.31.
1556,빠른배송 고맙습니다.,5,15.09.01.
1557,피부에 잘 맞았으면 좋겠어요,5,15.08.28.
1558,많이 파세요.,5,15.09.01.
1559,만족합니다,5,15.08.28.
1560,좋음 향도 좋고 느낌 좋음 ,5,15.10.15.
1561,촉촉하니좋네요 ,5,15.10.11.
1562,촉촉하니좋네요 ,5,15.10.11.
1563,촉촉하니좋네요,5,15.10.11.
1564,좋습니다^^,5,15.10.21.
1565,배송을 이틀정도 걸렸는데 결제되고 배송되기까지 다 알려주고 메일로 결제 확인에서부터 배송조회까지 되니까 편하구요. 성분표 보면서 이거저거 고르느니 에센스는 이게 답이다 생각들어요~,5,15.08.31.
1566,짱짱 최고에요 ㅎㅎ일단 성분이 너무 좋고 순해서 좋아요 가격도 저렴해서 막쓸수 있고 ㅎㅎ추천추천,5,15.09.03.
1567,굿굿 엄마가 엄청 좋아하셔요 ㅎㅎㅎ저렴한 가격에 좋은물건입니다 ㅎㅎ 다쓰고 재구매 할 예정입니다,5,15.09.03.
1568,에센스랑 크림 에센스도 좋고 크림은 약간 무거운감이 있지만 저녁에 바르면 괜찮을거같아요!!가격도 저렴하고 상당히 잘 산거같아요,4,15.08.30.
1569,좋아요 진작 구매할걸 너무 잘 쓰고 있어요,5,15.09.03.
1570,좋습니다 어머니께서 만족스러워하세요,5,15.09.03.
1571,잘받았구요 발라보니 끈적이지않고 좋네요~^^,5,15.08.31.
1572,크림은 약간 무거운감이 있지만 상당히 좋은거같아요!!,5,15.08.30.
1573,깨끗한느낌이고 흡수도 잘되고 좋아요~,5,15.08.31.
1574,지금 받아서 사용전인데 가격은 정말 저렴하네요,5,15.08.28.
1575,계속 쓰고 있는데 좋네요,5,15.08.31.
1576,빠른배송 고맙습니다.,5,15.09.01.
1577,피부에 잘 맞았으면 좋겠어요,5,15.08.28.
1578,많이 파세요.,5,15.09.01.
1579,만족합니다,5,15.08.28.
1580,만족합니다,5,15.08.28.
1581,좋 네 요,5,15.08.29.
1582,정말 저렴,5,15.08.28.
1583,"너무너무 좋습니다. ﻿촉촉하고 금방 얼굴에 표가 나네요. 
신기합니다.
에센스도 좋고 크림도 상당히 좋네요.",5,15.05.19.
1584,엄청 촉촉하고 좋아요. 또 구매할거예요.,5,15.05.19.
1585,"가격대비 정말 좋은 제품입니다^^    ﻿프럼네이쳐에서 구매한 칼락토미세스 에센스에요갈락토미세스가 유명해진게 아주 유명한 브랜드에서 장인이 어쩌고 손이 이뻐서 어쩌고 광고하면서 그리고 여러 브랜드에서 내놓고있는데!프럼네이쳐에서 출시한 에이지 트리트먼트 에센스는 성분이 착해요.색소,광물성오일,향료,파라벤,벤조페논,실리콘이 없어요 ^^ㅋㅋ가장 중요한 전성분이죵?아데노신: 피부 컨디셔닝제구요 0.04%이상 함유될 경우 주름개선효과 나이아신아마이드: 피부컨디셔닝제, 2~5%이상 함유될 경우 미백개선 효과소듐하이알루로네이트: 피부컨디셔닝제로 건성피부에 좋아요 부틸렌글라이콜: 향료, 피부컨디셔닝제,용제,점도감소제로 건성피부에 좋아요클로페네신: 살균보존제저는 이 에센스를 이온퍼프화장솜에다가 덜어서 쓰는데, 실리콘이 첨가돼 있지 않아서 인지 흡수력이 바르자마자 흡수되고 이런게 없어요.바르면 좀 찐득한게 있는데용:) 그치만 피부 좋아는데 그 찐득함 쯤이야:)잘 사용하고 또 구매하겠습니다.",5,15.02.28.
1586,"가격대비 뛰어난 제품 ^^  프럼네이쳐에서 구매한 칼락토미세스 에센스에요갈락토미세스가 유명해진게 아주 유명한 브랜드에서 장인이 어쩌고 손이 이뻐서 어쩌고 광고하면서 그리고 여러 브랜드에서 내놓고있는데!프럼네이쳐에서 출시한 에이지 트리트먼트 에센스는 성분이 착해요.색소,광물성오일,향료,파라벤,벤조페논,실리콘이 없어요 ^^ㅋㅋ가장 중요한 전성분이죵?아데노신: 피부 컨디셔닝제구요 0.04%이상 함유될 경우 주름개선효과 나이아신아마이드: 피부컨디셔닝제, 2~5%이상 함유될 경우 미백개선 효과소듐하이알루로네이트: 피부컨디셔닝제로 건성피부에 좋아요 부틸렌글라이콜: 향료, 피부컨디셔닝제,용제,점도감소제로 건성피부에 좋아요클로페네신: 살균보존제저는 이 에센스를 이온퍼프화장솜에다가 덜어서 쓰는데, 실리콘이 첨가돼 있지 않아서 인지 흡수력이 바르자마자 흡수되고 이런게 없어요.바르면 좀 찐득한게 있는데용:) 그치만 피부 좋아는데 그 찐득함 쯤이야:)잘 사용하고 또 구매하겠습니다.",5,15.02.28.
1587,좋아요 피부톤도밝아졌어요 약간끈적한제형인데 부담없구요 수분이  촉촉하게올라와요 별다른트러블없구요 유해힐성분이 없어서 좋네요,5,15.03.25.
1588,좋아요 아직 열어서 사용은 안했지만 가격도 저렴하고 ㅎ 배송 올때 크림용기가 파손되어서 왔는데 교환도 빠르게 해주심 ^^,4,15.03.12.
1589,"sk투..에도 밀리지 않는 품질입니다
그에 반해 가격은 15분의1...벌써 5통을 비우고
재주문했네요
이마트에서 9900원에 구입했는데
여기는 8900원에 만원이상 무배라서 좋아용",5,15.03.09.
1590,잘쓰고 있어요~  조은것 같아용.,5,15.03.19.
1591,잘쓰고 있습니다 가격도 넘 착하구 병도 고급짐.,5,15.03.19.
1592,토니모리꺼 썼었는데 토니모리꺼 쓰다가 이게 더 저렴하고 성분도 높아서 사용 시작했는데 똑같아요!만족합니다! 여러개 사서 동생이랑 엄마에게도 선물했어요,5,15.02.28.
1593,좋은겅같아용,5,15.03.23.
1594,배송도 빠르고 상품좋습니다^^,5,15.03.20.
1595,배송도 빠르고 상품좋습니다~^^,5,15.03.20.
1596,잘받았습니다 아직 사용전이지만,5,15.03.12.
1597,좋은거 같아요,5,15.03.09.
1598,잘쓸께요 수고하세요,5,15.03.06.
1599,굿굿 바로 피부톤이 밝아지고 촉촉해지네요자고 일어나면 피부가 달라져있어요싼 가격에 좋은 제품 샀네요만족합니당~~~~,5,15.02.17.
1600,잘받았습니다.,5,15.03.06.
1601,좋을것같아용,5,15.03.04.
1602,역시 좋군요 번창하세요,5,15.03.02.
1603,"토*모리꺼로 갈락토미에센스 쓰다가 다떨어져서
이거로 사봤어요
바로 피부가 촉촉하고 피부톤이 돌아오네요",5,15.02.17.
1604,좋아요~~~,5,15.03.07.
1605,오 좋네요 만족!,5,15.02.28.
1606,좋은거같아요,5,15.02.09.
1607,써본지 3일정도 됐는데 좋은거 같아요~~ 마니파세요^^,5,15.01.22.
1608,가격도 싸고 좋네요~,5,15.01.22.
1609,좋음^^.,5,15.02.14.
1610,좋음^^.,5,15.02.14.
1611,감사해요ㅎㅎ,5,15.01.18.
1612,제가 이런에센스류 처음써보는데 이건 신세계...피부가 보드러워짐을 확느껴요!!!  굿 가성비최고에요,5,14.12.27.
1613,싸고좋십니당,5,15.01.10.
1614,좋은가격으로 구매해서 기분이 좋습니다.,5,14.12.29.
1615,배송빨랐구요. 제품도 기대했던 것보다 좋아요! ,5,14.12.14.
1616,연속구매중!  잘쓸께요~,5,14.12.11.
1617,만족합니다.,5,14.12.14.
1618,감사합니다. 또 구입하겠습니다.,5,14.11.24.
1619,좋아요...,5,14.12.01.
1620,"써보니 좋아서 또 구매했어요,,,가격은 저렴한데 좋으네요",5,14.11.12.
1621,"가격도 착하고 효과도 좋은듯.. 갈락토미세스 제품이 많지만 이 제품은 저렴해서 막 사용하기도 좋고 피부도 좋아지는 느낌이라 너무 좋아요..
두병 사용하고 재구매 합니다..",5,14.10.23.
1622,잘쓸게요 좋아요,5,14.11.10.
1623,잘샀다!!! ㅇ,5,14.11.13.
1624,정말좋아요 sk2대비비슷하구..가격은ㅣ네이쳐리퍼블릭보다도저렴ㅅㅎㅎ완전이것만1년내내8병쓰고있어요ㅎ만족함,5,14.10.15.
1625,조아서 재구매합니다..,5,14.10.23.
1626,배송짱임다,5,14.10.23.
1627,배송도 빠르고 상품도 순하고 좋아요^^,5,14.10.17.
1628,"순해서 좋아요 피부가 예민해서 안 맞는걸 사용하면 붉게 두드러기가 올라오곤 하는데 
이거는 순해서 따갑지도 않고 잘 스며드는 것 같네요
저렴한 가격에 좋은 품질 인 것 같아 만족스럽네요^^",5,14.09.18.
1629,"좋아요!! 뭔가 피부톤이 깨끗해지는것 같아요
 싸서 막 써도 될것같아 좋아요!
좋으면 재구매할게요!!!",5,14.09.20.
1630,배송도 빠르고 제품도 좋은것같아요!! 좀 더 써보고 괜찮으면 재구매할게요~,5,14.09.17.
1631,이것만써요 ㅎㅎ 없으면안될정도 최고에요,5,14.09.18.
1632,이거완전싸고효과좋네요ㅎ,5,14.09.23.
1633,순해서 좋아요.,5,14.09.18.
1634,766?ㄱ,5,14.10.02.
1635,벌써 6통째 사용중~^^ 확실히 피부가 맑아지는 효과가 있어요~ 이젠 요거 떨어지면 불안해여~ㅋㅋ 저번처럼 1+1+1행사 저렴히 나오면 좋을텐데~^^;,5,14.08.05.
1636,느낌~좋아~ 발효에센스!  효과좋으리라 믿고엄마께도 1개 드리고..듬뿍~부자된 느낌으로 잘 쓰겠습니다!!,5,14.08.06.
1637,벌써 여섯통째 사용 중~ㅋ 이젠 이거없음 불안해서리~ㅎㅎ,5,14.08.05.
1638,빠른배송에 잘 받았습니다..,5,14.08.11.
1639,아직 사용전이라 모르겠지만 저렴하고 좋을 것같아요,5,14.08.02.
1640,남성. 랩시리즈나 sk맨 쓰다 가격 부담땜에 한번 써보자 해서 구입했습니다. 장점은 수분공급이 잘됨. 가격에 비하면 괜찮은듯. 단점은 흡수가 느리고 잔여감. 선크림 바른 느낌.,3,14.07.14.
1641,좋아요오오,3,14.08.01.
1642,가격도 저렴하고 좋은데 스킨제품이라 꾸준히 써봐야 효과를 알수 있겠네요~ 번창하세요~,5,14.07.08.
1643,저렴한 가격에 좋은 제품을 구매한것 같아 기분이 좋네요. 피부가 점점 좋아지길 바래요~,5,14.07.08.
1644,괘안아요 근데 sk2랑은 뭔가 다르달까가격대비비교하면 안되리지만흠흠흠ㅜ멀을 50자 쓰라는건지 머ㅜㄹ쓰린 너야히어침낭러ㅐㅇ넣,4,14.07.07.
1645,사용한지 좀 됬는데 진짜 좋아요 평소에 스킨로션 다 발라도 얼굴 당기는 느낌이 가시질 않았는데 이 에센스 하나 바르면 그런느낌없이 오래 촉촉하고 엄청 좋네요 진짜 다른 제품 다 써봤는데 이 제품 진짜 만족하고 가요 제 피부가 건성에 민감성이라서 발랐을때 문제 생기진 않을까 걱정했는데 피부톤이 오히려 환해진 느낌도 들고 쌩얼이 너무 이쁘네요 ㅋ-ㅋ,5,14.06.17.
1646,"정말 좋네요 세일을 많이하길래 그냥 아무 생각 없이 질렀습니다.
막상 받고 보니 효과 너무좋네요
아내도좋아하고요, 저도 같이 사용하는데 촉촉한게 피부에 
딱인것 같습니다.
감사합니다.",5,14.06.03.
1647,엄청 맘에 듬 ㅋㅋㅋㅋ 화장품 원료 파는데서 갈락토미세스원액 사서 쓰고 있었거든요. 그러다가 화장품 나온 건 어떨까 싶어서 검색했는데 가격도 저렴하고 양도 많고 ㅋㅋㅋㅋ 처음 썼는데 엄청 맘에 드네요 ㅋㅋㅋㅋ 원액은 뭔가 오묘한 향이 있었는데 이건 향도 없고 좋아요 ㅋㅋㅋㅋ 겁나 맘에 듬!!! 이걸로 정착할라구요 ㅋㅋㅋㅋ,5,14.06.13.
1648,맘에들어야 촉촉하네요,5,14.07.10.
1649,만족합니다,5,14.07.13.
1650,좋아요 좋아요,3,14.08.01.
1651,"추천 괜찮네요 저보다 어머니 피부에 더 잘맞는 듯 ㅋㅋ
세개 사서 저 하나 어머니하나 동생하나 잘 쓰고 있습니다 처음에는 좀 안맞더니 일주일 지나니까 괜찮아짐",4,14.06.17.
1652,늘쓰던거예요 가격대비 품질이 너무좋아요,5,14.06.30.
1653,좋은재품 많이 파시고요 가격대비 정말좋아요,5,14.06.25.
1654,좋은재품 많이 파시고요 가격대비 정말좋아요,5,14.06.25.
1655,"진짜 이거 물건임!!!!! 솔직히 가격싸고 많이 주니깐 샀는데 이제 인생에센스는 이게 될 듯해여 
친구사원이랑 나눠쓰려고  산 건데 일주일 정도만에 효과 나타남ㅋㅋㅋ
화장두 잘 받구여 각질도 좀 없어지구 촉촉해요
전엔 막 이것저것 막 발랐었는데 이거 쓰고 좀 괜찮아지니
걍 이거 솜에 묻혀서 닦아내고 좀 더 묵직한 에센스 바르고 끝임 !!!!
매번 1+1+1 했음 좋겠어여 ㅠ_ㅠ",5,14.05.29.
1656,사용 중에 있습니다 남성용 에센스와 에이지 크림을 사용중인데요 남성용은 뭐랄까 가볍지 않고 향도 좋습니다 그런데 좀 바르고 나면 화한게 있는 것 같긴 하고요 에이지 크림은 제가 지성피부여서 그런지는 모르겠지만 약간 유분기가 있습니다~,4,14.06.03.
1657,좋라여 좋아요,5,14.07.01.
1658,아직 잘 모르겠네요...,5,14.07.01.
1659,"에이지에센스 처음에발랏을땐 따갑다?싶었는데 트러블없음,난 화장품 새로쓰면 익숙해지기까지 트러블생기는데 그게없어서 신기방기, m사꺼보다함유량이많아서그런지 같은양인데 더촉촉함.",4,14.06.02.
1660,빠른 배송 만족시ㅏ러워요,5,14.06.29.
1661,넘조아여ㅎ 싸게잘삿어영 ㅎㅎ  더살걸 ㅜ  배송비아깝네여ㅜㅜ  계속  이런  행사햇음좋겟어용ㅎㅎ 물같은거라 바르나마나할정더로  건조할까걱정헀는데 피부가  생각보다   안땅겨요 ㅎㅎ 3개라서 화장실에 하나씩두고 씻고바로 사용하고잇습니당ㅎ,5,14.05.27.
1662,"바르믄 좋겠죠 sk도 쓰고 이자녹스.이니스프리 다 쓰는데요
.솔직히 sk가 좋긴하더라구요. 실제 효과는 어쨌든 발랐을때 느낌은요.^^근데 비싸다는게 문제죠.에이지에센스는 처음 구매해보는데  약하긴해요.느낌상.그래도 안바르는거보단 좋겠지.팍팍 써야지. 이 가격이면",3,14.05.24.
1663,마음에 들어요 잘 받았습니다^^ 안그래도 기존에 쓰던 게 다 떨어져가는 참이었는데저렴하게 좋은 제품 구입할 수 있어서 좋습니다.엄마랑 나눠쓰기에 좋네요^^ 많이파세요,5,14.05.30.
1664,"스킨, 에센스 따로 쓰기 귀찮아하는 남자친구에게 스킨대용으로 사용하라며 사줬는데 잘 쓰더라구요 촉촉하다고 하면서ㅋㅋㅋ 저렴한가격에 구매 잘 했습니다~",5,14.06.02.
1665,더써봐야알듯,3,14.06.23.
1666,"화장솜이 누락되서 화장품이랑 따로 배송받았네요
엠보싱이 아니라서 아쉽지만 막쓰기는 좋으네요
길게 잘라 쓰면 헤프겠지만 짧게 잘라쓰면 가격대비 괜찮겠죠",3,14.06.01.
1667,좋아요~~ ㅎㅎ....좋습니다...ㄴㅇㄴㄴㄴ,5,14.07.02.
1668,이거 물건이네요!! 십만원넘게준스키로션보다효과좋아요!! 트러블도사라지고촉촉해지고!! 세병다쓰고또구매하러올거같아요~ 잘쓸께요!,5,14.06.01.
1669,"스킨이필요해서~~ 스킨이필요한데 저렴한가격과 용량을 보자마자 질렀습니다
스킨의 성분은 거의 비슷하니깐 깨끗이 닦아주는 의미로 쓰신다면 부담없고 좋은 상품입니다",5,14.05.29.
1670,"좋습니당!!! 제가 갈락토미세스 종류의 화장품들 많이 써봤는데
얘도 너무 좋네요.
이가격이면 다른것들 사지도 못하는 가격인데
더군다나 세개고ㅎㅎ
 
 
너무촉촉해요!!!!짱좋음",5,14.05.27.
1671,배송도 빠르고 유통 기한도 2015년 10월이에요. 짱짱! 어제 오자마자 써봤는데 닦아내는 용도로 쓰려고 산 건데도 건조해지지도 않구 맘에 들어요^^ 잘 쓰겠습니다~,5,14.05.28.
1672,빠른 배송 감사 합니다,5,14.06.19.
1673,빨리와서 만족입니다.,5,14.06.17.
1674,"저렴한 가격으로 신랑이랑 같이 사용합니다
화장솜에 묻혀서 아낌없이 꼼꼼하게 바르고 있네요
한달에 한병 쓸 생각으로  사용합니다
재구매의사 있습니다",5,14.06.01.
1675,배송 빠르고 잘 받았어요.,5,14.06.14.
1676,"가격은 굳 2일째 쓰는중입니다. 딱히..좋은느낌은 잘모르겠네요.
가격은 착하고 좋네요. 150ml여서 오래쓸것 같아요.",4,14.05.31.
1677,"저렴하게 잘 산거같이요.
요즘 발효에센스 많은데. . . 가격대들이 전부 부담스럽더라고요.
근데. .이건 저렴하네요.",5,14.05.27.
1678,가격도 저렴하고 매우좋습니다 갈락토미세스 미샤꺼 썻었는데 너무 빨리사용하고가격이비싸 부담스러웠는데 이브랜드 가격도 저렴하고 제품 전성분도 타브랜드 보다 좋은것같습니다추천드립니다,5,14.05.26.
1679,제품 잘받았습니다 재구매 역시 싸게구입해서 좋아요 잘쓸께요 올해는 쓰고도 남을듯 싶네요,5,14.05.30.
1680,"이틀 사용했는데 조금씩 효과는 보는 듯 해요. 
피부 톤이 살짝 밝아진 느낌이 들어요~ 흡수도 잘 되고 보습력 또한 좋은것 같아요. 다쓰면 재구매 할께요.^^",5,14.05.23.
1681,기냥저냥ㅋ,3,14.07.07.
1682,개조아여ㅠㅠ....흑흑... 다른건 일주일 한달 써야 효과보는데 이거.. 거짓말안하구 이틀부터 효과남...흑흑..계속 이렇게 1+1+1했음 좋겟어여,5,14.05.27.
1683,배송정말빨라요!! 주문하고 이틀만인 오늘오전에 받았네요!포장상태도 좋고 워낙빨리받아봐서 기대돼요상품도잘맞았으면좋겠어요ㅎㅎㅎ,5,14.05.23.
1684,"발효에센스 써보고 싶어서, 구매했구요. 저렴해서 만족하는데, 딱히 기능이 특별한 것 같지는 않고.. 그냥 묽은 토너 산 것 같네요. 에센스 느낌이 안나요. 발효에센스치고는 저렴.",3,14.05.21.
1685,추천해요~ 이제 쓰기 시작해서 아직 잘은 모르겠지만 좋은거 같긴해요 우선 양부터가 정말 굿굿 세병 다 써보고 판단해야 할듯해요,5,14.05.24.
1686,배송도 완전 빨리오고!! 아무런 하자도없고!! 갈락토미세스 처음써봤는데 완전 보들보들해지고 좋아여 굿굿,5,14.05.27.
1687,피부가 좋아지는 것 같아요~♥,5,14.06.10.
1688,좋아요 이렇게 저렴한 가격에 용량도 많구 성분도 좋고 참 좋네요 아직 며칠 써보진 않았지만 지금까진 촉촉하고 좋아요,4,14.05.23.
1689,2일째 쓰는중입니다. 딱히..좋은느낌은 잘모르겠네요,5,14.05.31.
1690,며칠 써봤는데 완전 조아요~^^,5,14.06.10.
1691,가격대비 괜찮은것 같아요..피부가 좋아지는 때가 오기를..ㅎ,5,14.05.31.
1692,"구매평들이 좋아서 저렴한값에 용량도 많이주길래 구입했습니다
s사 제품 쓰고 만족했었는데 같은 성분에 좋은효과 기대합니다",5,14.05.26.
1693,감사합니다 잘쓰겠습니다 감사합니다. 앞으로도 좋은 물건 많이 부탁드립니다. 거듭 감사드리며 많이파세여,4,14.05.27.
1694,좋아요 짱. 배송도 겁나 빠름,5,14.06.03.
1695,무난하고 좋아요! 이가격에 사게 되어서 매우 만족스러워요 ㅎㅎㅎㅎ짱짱!,5,14.05.29.
1696,"필요한상품을저렴한가격에득템!
기존에세스처럼농축액은아니지만
꾸준히사용하면~좋아요!!",5,14.05.29.
1697,좋아요..가격대비 바르는 느낌이 좋은것 같아요,5,14.05.31.
1698,그냥 팍팍쓰기 좋은 스킨,3,14.06.07.
1699,원래쓰던거라서 2개가격에 3개를 가질 수 있어서 기분 짱짱~,5,14.06.02.
1700,저렴한 가격에 세병이나 받을수 있어서 좋네요. 막 쓰기 좋을것 같아요.,5,14.05.26.
1701,M사꺼썻엇는데...일찍알앗더라면..,5,14.06.02.
1702,사용 전이라서  모르겠지만 좋길 바래요,5,14.06.03.
1703,원래 쓰던제품이에요~ 피부가 쫀쫀해지니 참 좋아요,5,14.05.27.
1704,아주 좋은가격에 세개나 얻어서 좋아요ㅎㅎㅎ 촉촉하니 넘 좋네요,5,14.05.27.
1705,완전 좋음!!!,5,14.06.13.
1706,아직써보진않앗지만 좋겟죠?? 입소문타고 구매합니다,5,14.05.27.
1707,"배송완전빠르네요! 오늘오전에 도착해서 잘받았습니다
배송상태도좋고 기대되네요! 잘쓸게요",5,14.05.23.
1708,좋아요 가격이저렴한게 가볍게 쓸수있을고같아요,5,14.05.27.
1709,아직 사용은해보지 않았지만 후기도 좋아서 완전기대하고 있어요.,3,14.05.29.
1710,가격도 너무 착하고 에센스도 너무 좋아요 넉넉하게 와서 엄마도 드리고 동생도 같이 쓰고 다들 좋아해서 신나요 ㅋㅋㅋㅋ,5,14.05.27.
1711,하나만 발라도 촉촉하고 좋네요 ! 굿굿 추천합니다!,5,14.05.28.
1712,"한통써봣는데좋아요~ㅋ
용량도많은데세통씩이나~",5,14.05.26.
1713,빠르배송 맘에 드네요~ 제품도 양도 많고 고급스러워 만족합니다.,5,14.05.24.
1714,배송도 빠르고 가격도 착하고^^ 감사히 잘 쓰겠습니다~,5,14.05.27.
1715,에센스 바르기에 좋네요~ 근데 잘라쓰는게 좀 귀찮기도 ^^;;;;,5,14.05.24.
1716,조아요 에센스 진짜 잘산듯,5,14.05.27.
1717,"싼가격에 잘 산 는지 모르지만
사용해보고 다시올릴께요",3,14.05.26.
1718,아직써보진 않았지만 괜찮으면 구매의사 있습니다.,3,14.05.27.
1719,지금 쓰고있는데 한다스 더해서 사무실 뿌렸습니다..,5,14.05.27.
1720,만족스럽고 좋아요,5,14.06.02.
1721,사용전이지만  왠지  피부가 좋아질거 같아요,5,14.05.27.
1722,"이가격에 세개나 ㅎ
막쓸수있어좋네요",5,14.05.24.
1723,더 써봐야 알겠지만 싸고  M사와 비교해서 다른것 모르겠네요..,5,14.05.25.
1724,3개짜리를 2세트사서 온가족이 다쓰니까 너무 좋아요~,5,14.05.26.
1725,저렴한 가격에 좋은 상품 잘 산 것 같아요~ 감사합니다~^^,5,14.05.21.
1726,잘쓸게요ㅡ감사합니다,5,14.05.28.
1727,짤라쓰는 화장솜은 처음 양은많네요~,5,14.05.30.
1728,좋아요 짱,5,14.06.03.
1729,처음 써보는데 기대되네요~,5,14.05.30.
1730,상품평이좋아서믿고구매합니다잘쓸께요,5,14.05.26.
1731,항상쓰는거ㅋㅋ좋아요,5,14.05.27.
