,날짜,평점,리뷰
456,2020.09.05,5점만점에 4점,이라인은 첨써보는데  이거쓰면 얼굴에 광이나는것같아요
457,2020.08.31,5점만점에 5점,"왜 비싼지알꺼같아여
어디가기전날 꼭 요제품을쓰는데화장이잘먹어여"
458,2020.08.29,5점만점에 4점,민감성 피부인데도 순하게 흡수잘되고 뾰루지도 않나서 좋아요
459,2020.08.28,5점만점에 5점,저는 린제이 모델링팩이랑 사용하는데 역시 좋네요
460,2020.08.23,5점만점에 5점,정말좋아요~  확실히  다름이 느껴지네요 두번째로 구매하는데 또 구매하려고요
461,2020.08.21,5점만점에 5점,피부의 보약 보약 보약입니다. 가끔씩  피부 상태가 않 좋을 때 응급으로 사용합니다.
462,2020.08.21,5점만점에 5점,메이크업 베이스 안 쓰는 날에는 이거 바르고 피부표현하면 광처럼 연출 돼서 너무 즇아요
463,2020.08.21,5점만점에 4점,"행사하면 무조건 쟁임
진짜 중요한 날 전날이나 피부 망한 날 쓰면 좋음"
464,2020.08.19,5점만점에 5점,마스크 팩하는 것보다 편하게 바르고 자면 되니깐 좋아요 매트하게 스며들지는않고 끈적끈적한 느낌
465,2020.08.19,5점만점에 5점,"촉촉해여
여행가서 쓰려고 샀는데
좋아서 평소에도 쓰려구여"
466,2020.08.16,5점만점에 4점,좋아요!!하지만 가격이쎄서 세일할때 사야합니다!
467,2020.08.14,5점만점에 5점,엄마 사 드렸는데 좋다고 하시네용 촉촉하구요  ㅎㅎ
468,2020.08.12,5점만점에 4점,"민감할때 쓰는편인데 그냥 그래요 ㅋㅋ
양이 좀 작아요ㅠㅠ"
469,2020.08.09,5점만점에 5점,팩하고나면 담날 효과있습니당~~좋아요~~잔뜩사놓고 싶어요~
470,2020.08.09,5점만점에 5점,"엄마가 쓰셨는데 진해서 좋다고 하셨어요
유튜버 보고샀는데 좋은것 같아요"
471,2020.08.08,5점만점에 5점,콜라겐이 잘 흡수되는 느낌! 꾸준히 사용하기에는 가격이 비싸네요ㅠㅠ
472,2020.08.06,5점만점에 5점,어머니 선물용으로 구매했어요. 사용하기도 쉽고 패키징도 믿을 만하게 되어있어서 만족스럽습니다.
473,2020.08.03,5점만점에 5점,같은 회사 비슷한 제품들과 효과는 비슷했다 합니다.
474,2020.08.03,5점만점에 5점,믿고사는 웰라쥬..종류결로 바꿔가면서 사용하면 좋을거같아요
475,2020.08.03,5점만점에 5점,가격이 비싸긴 한데 궁금해서 하나쯤은 사볼만한 제품
476,2020.08.03,5점만점에 5점,이거 짱이네요 가격이 너무 아쉽지만 뭐 피부를 위해서라면ㅋㅋㅋ
477,2020.08.02,5점만점에 4점,무거운제형이긴 하지만 너무 무겁지도 않은 보습감은 충분해요 고영양제품
478,2020.07.30,5점만점에 5점,같은 라인 히알루론산보다는 무거운 느낌이고 전날 바르고 자면 보습에 좋은 듯 해요
479,2020.07.30,5점만점에 5점,살짝 무겁게 발리긴 하는데 잘 흡수되고 빤짝빤짝 광도 나서 좋아요
480,2020.07.30,5점만점에 4점,쫀쫀함이 느껴져서 피부  탄력에 도움이 될것같습니다
481,2020.07.28,5점만점에 5점,자극없이 순하지만 복합성에 좋은건지랑 어떤 피부에 좋은지는 구분이 잘 안되는거 같아요~
482,2020.07.25,5점만점에 4점,"처음에 어떻게 쓰는지 몰라서 애썻네용
진짜 넘넘 좋아요!!! 흡수력 짱짱 수분도 얼굴에 차오르는 느낌이예요
다음날 화장 잘 먹음"
483,2020.07.22,5점만점에 4점,웰라쥬 제품 중에 제일 쫀쫀하고 좋아요  ㅠㅠ 1+1 세일할때 왜 더 못쟁였을까 후회중입니다
484,2020.07.19,5점만점에 5점,웰라쥬 라인 다 써봤는데 보습은 파랑이랑 핑크가 제일 좋은 것 같아요! 주름라인이라 보습도 좋을 줄 알았는데 그렇짐 않네요ㅠㅠ
485,2020.07.16,5점만점에 5점,용량도 넉넉하고 하고나면 피부가 쫀쫀해지는거같은 느낌이 들어요 원플원할때 쟁여놓으려구요ㅠㅠ
486,2020.07.11,5점만점에 5점,여러번 써본 제품입니다. 약간의 끈적거림은 있지만 보습력도좋고 다음날 화장도 잘 먹고 좋아요
487,2020.07.11,5점만점에 5점,보습력 장난아닙니다. 수부진데 건성분들이 썼을 때 더 좋을 것 같아요. 수부지들도 쓰기 좋아요 ㅎㅎ
488,2020.07.10,5점만점에 5점,"너무 좋아요~

에센스가 엄청 많아서 여러번 덧바르고도 남아서

목까지 촵촵 여유있게 바를 수 있어요~"
489,2020.07.05,5점만점에 5점,여행가서 쓰기에 좋아서 샀습니다. 사용하면 피부가 좋아진 느낌이 들어요. 다 좋은데 가격이 너무 비싸서 딱 여행 때만 씁니다....
490,2020.07.03,5점만점에 4점,가격이 사악해서 행사시에 잔뜩 구매해서 사용하는 제품으로 사계절 쓰기도 좋고 나이가 있는 사람이 쓰기에도 딱인 제품입니다
491,2020.06.30,5점만점에 5점,엄마 선물로 드렸는데 다 좋은데 찐덕찐덕해서 아침에 바르는 건 쫌 그렇데요... 그리고 한번만에 바르기에는 양이 많다고 하시네요
492,2020.06.29,5점만점에 5점,"웰라쥬, 보습에도좋고 끈적이긴하지만 다음날 메이크업잘받게 쏙 흡수된다 생각하고 하나씩개봉합니당!"
493,2020.06.17,5점만점에 4점,"웰라쥬 제품은 처음 사용해보는데 민감한 제피부에
편안하게 잘 맞았어요 골드콜라겐성분이 들어있어서
뭔가 쫀쫀한느낌이 들어요"
494,2020.06.11,5점만점에 5점,웰라쥬 시리즈 중에서는 비타민토닝이랑 이 콜라겐이 가장 잘 맞는것 같습니다! 케바케이니 종류별로 써보시고 자기와 맞는걸로 쟁여두면 좋을듯요~
495,2020.06.06,5점만점에 5점,"워낙 유명해서 한 본 구매해 봤는데요
한번의 사용만으로는 큰 효과를 판단하기는 어렵겠죠? 
그래도 좋은 것 같습니다"
496,2020.06.04,5점만점에 5점,종류별로 다샀는데 이게 젤 좋은거같아요 ㅋㅋㅋ 꼭 해주고있어요 세일할때마다 사놔야 겠어요ㅋㅋㅋ
497,2020.06.03,5점만점에 5점,딱히 좋은지는 잘 모르겠고 너무 끈적거려서 불편해요.
498,2020.06.03,5점만점에 3점,"오늘써보니 왜좋은지ㅡ알겠뚬요
수분감도 좋고 완전 물건임 하지만 가격이 너무 비쌈 ㅠㅜ"
499,2020.06.02,5점만점에 3점,"처음에 반짝반짝거리는게 있어ㅓ 신기햇네요
점성이 약간 있어서 바르기 편했어요"
500,2020.06.02,5점만점에 4점,"예민하고 복합성인 제 피부에 딱인 제품이예요
피부가 탱탱해지는 느낌이예용^0^"
501,2020.06.02,5점만점에 5점,재구매 의사 100%랍니다 꼭 사서 하나라도 써보세요
502,2020.06.01,5점만점에 5점,매번 세일 기간아니 더라도 구매하는 제품이에요 너무좋아요
503,2020.05.31,5점만점에 5점,"히알루론산보다 좀더 쩐득쫀득한 느낌이
들어요!"
504,2020.05.31,5점만점에 5점,바르고 나면 피부가 끈적거리능 느낌이에요!!!!!
505,2020.05.31,5점만점에 5점,원플원할때 샀는데 진짜 밤에 바르고 자면 다음날 피부가 달라요 제대로 흡수되는듯
506,2020.05.31,5점만점에 3점,사용하고 나면 담날 얼굴에서 광나는것 같아요ㅎ헤
507,2020.05.30,5점만점에 5점,다른라인보다 천원이 비싼데 꾸준히 써봐야 알겠지만 주름에 효과가 있는지는 아직 모르겠어요~
508,2020.05.30,5점만점에 5점,저는 시카성분과미백성분은 제가 쓰고 이것은 어머니께 선물로 드렸는데 매우 만족하신답니다 주름관리에 민감한데 거기에 맞는걸 선물로 사왔다며ㅎㅎ
509,2020.05.28,5점만점에 4점,"보습력이 좋아서 요즘과 같이 마스크착용으로 인한
트러블케어에도 좋고 주름 사이사이를 채워주어
탄력개선에도 효과가 있는 거 같아요."
510,2020.05.27,5점만점에 5점,음 솔직히. 웰라쥬 상품중에 제일 비싼데 그만큼 값어치 하는진 모르겠습니당 생각보다  건조하고. 그냥 좋은점을 잘 못느낀 제품입니다.
511,2020.05.25,5점만점에 5점,제품은 대체로 만족스러우나 단 한번 사용 분량으로 가격 부담이 있는 편이어서 자주 꾸준히 사용하기에는 힘들 듯
512,2020.05.22,5점만점에 3점,좋다는 탄력앰플도 다 써봣는데 바르자마자 쫀쫀함이 느껴진건 처음이에요 가격 부담만 없다면 맨날 바르고 싶어요ㅠㅠㅠ
513,2020.05.19,5점만점에 4점,"선물용으로 구매해서 직접 사용하지는 않았지만
사용자가 매우 만족스러워하네요
안색이 좋아지고 탱탱하게 광이 나는 느낌이래요"
514,2020.05.18,5점만점에 5점,"건성이신 분들 꼭 써보세요~~~!
저렴하게 구입해서 더 좋네요
1+1 행사할 때 구매하세요!"
515,2020.05.17,5점만점에 5점,"콜라겐 원데이키트 제일 좋아요~
쫀쫀한 제형감에 사용하고 나면 탱탱한 느낌이 저한테는 딱인듯!
업그레이드 된것도 너무 좋은것 같아요!!"
516,2020.05.11,5점만점에 5점,봄이라 이 제품 더 발라야 되는듯! 바람이 많이 불고 건조해서 저녁마다 발라주는데 개인적으로 겨울에 사용하는거보다 더 좋아요
517,2020.05.11,5점만점에 5점,얼굴이 푸석푸석해저서 구매했는데 오히러 얼굴에 생겼던 검은 자리가 옅어졌어요!! 그래서 재구매할 예정입니다
518,2020.05.10,5점만점에 5점,"한번 사용해보고싶어서
키트구매했어요
할인해서 더 좋구 일회용으로 나와서 테스트해보기 좋네요"
519,2020.05.10,5점만점에 4점,sns에 핫한 제품이길래 구매해봤어요 ㅎㅎ 사용감은 나쁘지 않은데 가격은 좀 비싼거ㅠ같아요
520,2020.04.28,5점만점에 3점,"요즘 피부에 탄력이 없는거 같아서 구매해봤는데
생각보다 짱조아요! 1회성이라 세일 안할 때 사기엔 좀 비싼거같아서 세일할때 쟁여두려구요!"
521,2020.04.27,5점만점에 4점,"이 제품은 처음 써보는데
유튜브보고 마음에 들어서 구매했어요~
처음에는 끈적인듯 싶었는데 톡톡
두드리면서 바르니까 흡수도 잘되고 좋아요^^"
522,2020.04.24,5점만점에 5점,처음 사용해보기위해 하나만 구매해서 엄마 해드렸는데 열면 진짜 금가루도 보이고 사용 당일보다 익일이 더 좋다하기셨어요
523,2020.04.23,5점만점에 5점,"웰라쥬 역시 실망시키지 않아요 
너무 좋습니다 !"
524,2020.09.17,5점만점에 4점,이거 발라주고 자면 피부가 영양이 꽉 차는 느낌~~!
525,2020.09.04,5점만점에 5점,진짜 좋아요 비싸서 원플러스 원할때 쟁여두는데 비싼값주고 쓸만큼 좋아요
526,2020.08.29,5점만점에 4점,좋아요~ 탄력이 느껴지는듯 좋네요~  맘에들어서 또 구매하려고요
527,2020.08.26,5점만점에 5점,광채표현도 되고 피부가 좋아보여서 너무 좋아요
528,2020.08.21,5점만점에 5점,몇 통째 쓰고 있는 건지 아마 평생 쓸템이에용ㅋㅋ
529,2020.08.19,5점만점에 5점,신기하게 구성 되어 있어요 세일할때 사봫습니다 피부 탱탱
530,2020.08.19,5점만점에 5점,그냥 마스크팩이 나은듯 재미로  써볼만함 귀찮아뉴
531,2020.08.16,5점만점에 5점,큰 자극없이 잘 사용했답니다. 트러블이 나거나 그러지도 않았고 좀 묽은 느낌이었고 하루 정도 관리용으로 좋아요. 원데이 키트로 나와서 여행갈 때 사용하면 좋을 것 같아요!!
532,2020.08.13,5점만점에 3점,"비싸서
세일할때만 쟁여놔요
너무 좋아요 ~~~~~"
533,2020.08.10,5점만점에 4점,1+1할 때 잔뜩 구매하세요~ 사용감이 매우 만족스러운 제품입니다!
534,2020.08.05,5점만점에 5점,"가격이 너무 ... 하지만 효과도 좋구, 가끔 1+1할 때 잔뜩 구매해두면 좋아요!"
535,2020.08.03,5점만점에 5점,다른제품에 비해 묽진 않지만 고보습 고영양같은 느낌이라 사용중
536,2020.08.03,5점만점에 5점,"한번 사용후 올리브영에 가면 젤 먼저 찾는 제퓸
완전 강추^^
자고 나면 호과 더좋음"
537,2020.07.30,5점만점에 5점,좁쌀이 갑자기 올라와요 저한텐 안맞나뵈요ㅠㅠㅠ
538,2020.07.25,5점만점에 5점,수분감은 괜찮아요.. 흡수도 잘되고 쫀쫀한 느낌이 드네요
539,2020.07.24,5점만점에 1점,"골드로 좀 더 고급진 느낌
레이져 시술받고 건조할때 한개씩 톡"
540,2020.07.23,5점만점에 3점,어머니선물용으로 구매하였는데 어머니도 만족해하셨음!
541,2020.07.21,5점만점에 5점,흡수 아주 빠르고 향도 좋고 잔주름에 도움이돼요.
542,2020.07.21,5점만점에 5점,써보고 너무 좋아서 주변분들께 하나씩  권해드렸을 정도로 만족했어요
543,2020.07.21,5점만점에 4점,다음날 확실히 잔주름이 덜하고 탄력이 생기는 느낌이예요
544,2020.07.19,5점만점에 5점,2회 분량이에요~ 세일할 때 가끔씩 사는 제품입니다.
545,2020.07.17,5점만점에 5점,세일할때 써봤는데 이거진짜좋아요 또 구매할거에요
546,2020.07.17,5점만점에 3점,세일기간이라 한번 사용한거라 솔직한 리뷰라 말 할 순 없으나 계속쓰면좋을듯해요
547,2020.07.16,5점만점에 5점,말이 필요없는 웰라쥬! 항상 쟁여놓고써요! 굿굿
548,2020.07.16,5점만점에 5점,웰라쥬 세일할때 쟁여놓기 좋은 제품인 것 같아요. 위생적으로도 좋구요
549,2020.07.16,5점만점에 5점,"부모님 사용하시라고 구매했습니다!
자기전에 발라드렸더니 다음날 좋다고 하셨어요"
550,2020.07.13,5점만점에 5점,이거 넘 쥬아서 세일할때 원뿔원할때 쟁여야댐요
551,2020.07.13,5점만점에 5점,"정말 잘 만들어지느제품
이건 늘 쟁여야죠
쓰기가 정말 좋아요"
552,2020.07.10,5점만점에 5점,"전날 바르면 다음날 화장 잘 먹어요
촉촉합니당"
553,2020.07.09,5점만점에 5점,꾸준히 쟁겨두고 마사지할때 쓰는 제품 입니동 !!!
554,2020.07.08,5점만점에 5점,감사합니다 잘쓸게요 딱이에요 맘에드네요 피부에잘맞아요
555,2020.07.06,5점만점에 5점,가격이 사악하지만 피부에 즉각적인 사용감이 느껴져 계속 구매
556,2020.07.06,5점만점에 5점,아주아주아주 촉촉하고 좋습니다. 피부가 매끈해집니다
557,2020.06.30,5점만점에 5점,발림성도 좋고 피부에 투자하는 느낌이 확실합니다. 얼굴이 쫀독해져요
558,2020.06.27,5점만점에 5점,"히알루론산.콜라겐.시카 세가지샀는데
그중에 제일 맘에 들어요"
559,2020.06.26,5점만점에 5점,Always love wellage products
560,2020.06.22,5점만점에 5점,세일할 때 사세요! 세일 할 때 사면 개이득 입니다
561,2020.06.18,5점만점에 5점,세일할 때 사세요! 세일 할 때 사면 개이득 입니다
562,2020.06.17,5점만점에 3점,"1+1 행사 아니면 너무 비싸서 잘못사요ㅜㅜ
행사때 잘 구매해서 쓰고있습니다"
563,2020.06.17,5점만점에 3점,완전만족해요 재구매의사있어요ㅎㅎ잘사용하겠습니당
564,2020.06.17,5점만점에 5점,"엄~~~청촉촉해요
유투브에서보고구매했는데
금가루도들어있고
담날낀지촉촉합니다"
565,2020.06.17,5점만점에 5점,다음날 중요한 약속있을 때 나이트케어로 써요. 좋습니다.
566,2020.06.16,5점만점에 5점,"그냥 그래요 
많이 며~~~~칠 꾸준히 써야 효과가 조금 있다 없다 느낄듯"
567,2020.06.15,5점만점에 5점,"아주좋아요
원플원때 구매해서 훨씬 이득입니다  추천합니다"
568,2020.06.13,5점만점에 4점,"부담없이 쓰기 좋습니다.
하나만 써도 충분합니다."
569,2020.06.13,5점만점에 5점,늘 쓰던 제품 좋아요ㅎㅎㅎㅎ재구매 계속합니당ㅎㅎ
570,2020.06.12,5점만점에 5점,붙이는 팩은 귀찮아서 잘 안하게 되는데 요거는 편해서 좋아요
571,2020.06.11,5점만점에 3점,"엄마가 사용하신다고해서 
구매해드렸는데 엄마는 만족도가 크다고하시네요"
572,2020.06.10,5점만점에 5점,탄력인데 쫀쫀한 느낌??히알로~파란것 과 다른느낌??
573,2020.06.10,5점만점에 3점,원쁠원살때아니면 비싸서 못사는상품이예요ㅠㅠ 좋아요
574,2020.06.10,5점만점에 5점,저한테 잘 맞아서 쟁여두고 사용해요 추천합니다
575,2020.06.09,5점만점에 5점,순하고 흡수가 잘됨.효과는 아직모름.브랜드믿고 구매
576,2020.06.09,5점만점에 5점,너무 좋아요 푸석푸석할때쓰면 피부가 촉촉하니 탄력잇어보여요
577,2020.06.08,5점만점에 5점,"딱 1번 사용하기 좋은 양이고, 아침에 일어나니 탱탱해진게 느껴집니다!"
578,2020.06.08,5점만점에 4점,피부가 안좋을 때 몇일 써주면 금방 회복되는 느낌이에요~
579,2020.06.08,5점만점에 5점,1+1 행사할때 쟁여 놔야겠어요!! 촉촉하고 마음에 듭니다!
580,2020.06.08,5점만점에 5점,바르고나니 쫀쫀하니  피부가 탱땡해지는 느낌이 들어요
581,2020.06.08,5점만점에 5점,가격이 좀 있는편이라 행사가격 아니면 못사겠어요ㅠ하지만 효과는 짱입니더
582,2020.06.06,5점만점에 4점,촉촉하고 간편하게 쓰기 좋아요. 드라마틱한 효과를 봤다고 생각되지는 않아요.
583,2020.06.06,5점만점에 5점,"저번엔 수분 라인으로 샀는데 이것도 궁금해서 사봤어오
다음엔 또 다른걸류 사봐야겟네여"
584,2020.06.05,5점만점에 4점,너무너무 좋아서 재구매했아요 다음에 할인하면 또 사러 올게용
585,2020.06.03,5점만점에 5점,"수분라인이 좋아서 이번에 주름도 구매했어요
한번밖에 안써봐서 그저그래요"
586,2020.06.03,5점만점에 5점,피부에 흡수가 잘되고 살짝 끈적이지만 깔끔해진거같아서 좋아요
587,2020.06.03,5점만점에 5점,믿고사는 제품입니다. 너무촉촉하고 너무좋아요. 세일할때 꼭 사야되는 제품입니다.
588,2020.06.03,5점만점에 4점,처음사용하는거라 신기하고 마스크시트 타입이 아니어서 편해요
589,2020.06.02,5점만점에 5점,금이잇어요 금이 신기해요 콜라겐 똥글똥글 ㅎㅎㅎㅎㅎㅎ
590,2020.05.30,5점만점에 5점,"보습력도 좋고, 무엇볻가 간편해서 팩하기 귀찮은 날에 해도 충분함"
591,2020.05.30,5점만점에 5점,영양주기에 너무좋고 편해요! 가격은 좀 나가지만 행사할때 사면 최고!
592,2020.05.29,5점만점에 5점,보습력이 뛰어나고 너무 좋아요. 순하고 늘 애용해요.
593,2020.05.29,5점만점에 5점,흡수력도 좋고 다음날 피부결과 톤이 확실히 좋아진 느낌이 납니다 쟁여두고 쓰려구요
594,2020.05.28,5점만점에 5점,"촉촉하게 보습이 잘되는것 같아 좋아요.
잘산것 같아요,"
595,2020.05.27,5점만점에 5점,"아직 사용전이지만 1+1해서 이득이예욤
기대중입니당 ㅎㅎ"
596,2020.05.27,5점만점에 5점,지성피부인데 잘 맞아요 일주일에 2번정도 사용하는데 피부가 달라지네요
597,2020.05.26,5점만점에 5점,좋은지도 모르겠고 비싸고 바르기가 굉장히 불편하고ㅡㅡ
598,2020.05.26,5점만점에 5점,. 끈적임이나 불편함 없이 크림처럼 바르고 바로 자도 되서 좋아요.
599,2020.05.25,5점만점에 5점,엄마 사드렸는데 넘 좋아하시네용~ 딱 한번 쓰기 좋은 양이에요
600,2020.05.25,5점만점에 1점,피부 탄력이 쫀쫀하고 탄탄해지는 느낌이 들어요 ㅎㅎ
601,2020.05.25,5점만점에 5점,광고에 비해서 너무 다른거 같네요 ㅠㅠ 촉촉함도 없고 실망..
602,2020.05.25,5점만점에 4점,파란색써보고 너무 좋아서 이것도 사봣어요! 사용은 아직이요
603,2020.05.24,5점만점에 5점,할머니 가끔 피부미용하시라고 사드렸는데 괜찮은 것 같아요!
604,2020.05.24,5점만점에 1점,비싼데 좋아요. 저녁에 바르고 자면 다음날 아침에 효과가 바로 나타나요.
605,2020.05.24,5점만점에 5점,"항상 쓰는 제품인데 조아요~재구매 제품입니다 ,1+1 특템"
606,2020.05.24,5점만점에 5점,"블로그에서 좋다고 해서 세일하길래 구입했어요
확 좋아지는 건 모르겠지만 좋네요"
607,2020.05.24,5점만점에 5점,진짜 좋아여 ㅠㅠ 1+1 할때 많이 많이 쟁여두는 제품 !!
608,2020.05.23,5점만점에 5점,"선물했는데 만족해합니다 원쁠원 쟁이는게 진리
특별한날 전날저녁에 모조건 씀다"
609,2020.05.22,5점만점에 5점,원쁠원 할때 무조건 쟁여놓는 웰라쥬!! 엄마가 좋아하셔서 챙겨드립니다
610,2020.05.22,5점만점에 5점,생각보다..좋은건 모르겠어요ㅋㅋㅋ한번 써보ㅏ서 그런지
611,2020.05.20,5점만점에 5점,진짜 비싼데 비싼만큼 좋아요 원플할때 무조건 쟁여야되요
612,2020.05.20,5점만점에 5점,행사하길래 구입했는데 넘좋아서 또 구입하려고요
613,2020.05.20,5점만점에 5점,흡수가 잘 되고 보습력이 좋긴한데 기존의 다른 제품들보다 드라마틱한 느낌은 못 받았어요
614,2020.05.19,5점만점에 3점,아 이거 무조건 좋아요 무조건 사세요 진짜 최애입니다
615,2020.05.18,5점만점에 5점,아직사용안햐봤는데 좋을것같아요 시카라인은 완전 만족
616,2020.05.17,5점만점에 5점,원데이키트는 믿고씁니다 ㅎㅎ 지존오브지존ㅋㅋㅋㅋ
617,2020.05.17,5점만점에 4점,"파란색만
구매해봣엇는데
세일해서
갈색도구매해봣네요
리뷰좋다고해서
기대중ㅎ"
618,2020.05.17,5점만점에 5점,이게 웰라쥬 원대이 키트중에 최고 ㅠㅠㅠㅠㅠㅠ 꼭 쓰셈
619,2020.05.16,5점만점에 5점,"다들 좋다길래
사봤어요 
좋음좋음
영양 좋음 
야호"
620,2020.05.16,5점만점에 5점,비싸지만 그만큼 좋아요ㅠㅠ 특히 엄마가 정말 좋아하셨어요 !
621,2020.05.15,5점만점에 4점,웰라쥬 리얼 골드 콜라겐 또또또 주문했어요 ㅎㅎ
622,2020.05.15,5점만점에 5점,파란색보다 촉촉함은 덜한 것 같아요 그래도 좋았어요
623,2020.05.14,5점만점에 3점,순하고 끈적임없어서좋아요 여행가서쓰기좋아요편합니다
624,2020.05.13,5점만점에 5점,"항상오프라인에없어가지고ㅜㅜ
 플러스행사까지해서  온라인으로
바로구매했어요
무조건픽하세요"
625,2020.05.13,5점만점에 5점,무난하고 좋아여 할인할때 쟁여놓는 템이에여 ㅎㅎ
626,2020.05.13,5점만점에 4점,"하루 하고 잤는데 다음날 화장이 잘 먹거나 그러진 않네요.
한번 써본걸로 만족..."
627,2020.05.12,5점만점에 5점,촉촉하니 좋아요  그리고 쓰기에 편하네요. 약간끈적임이 있는정도 예요~
628,2020.05.08,5점만점에 5점,엄마께 드렸는데 좋아하시네요 다음에 세일할 때 또 사드리려고요
629,2020.05.05,5점만점에 5점,이거 무조건 사세요 저렴해서 정말 좋은 가격에 샀어오
630,2020.05.03,5점만점에 5점,"비싸서 세일기간이면 쟁여요^^
중요한날 전날밤에 사용하면 너무좋아요^^"
631,2020.05.03,5점만점에 3점,지성인 어머니가 사용해도 트러블도 안나고 좋아요
632,2020.05.01,5점만점에 5점,약간 찐득해요 바르고나면...다음날 화장 잘 먹어서 기분 좋아요
633,2020.04.29,5점만점에 5점,촉촉하고 발림성좃습니다 건조한 피부에 안성맞춤이다
634,2020.04.28,5점만점에 5점,생각보다 양이 넉넉해서 목까지 관리할수 있어서 좋았어요. 빠르게 잘 마르고 자극없이  떼어지고 사용하기도 편리해요.사용후 피부가 보들보들해지는 느낌입니다.
635,2020.04.28,5점만점에 5점,궁금해서 사봤는데 나쁘지 않은 것 같아요 촉촉해요
636,2020.04.27,5점만점에 5점,추가구매합니다~ 사용한 날에는 확실히 더 촉촉하고 피부결도 좋아져요~
637,2020.04.25,5점만점에 5점,"보습과 탄력이 좋아요, 골드 가루가 들어있어서 사용하기도 더 좋아요, 사용하면 피부가 쫀쫀해지는 느낌이 들어요"
638,2020.04.23,5점만점에 5점,겁나 좋다... 이거 바르고 화장하면 지속력도 대박이고 맨얼굴에 발라도 고영양이 느껴짐...
639,2020.05.06,5점만점에 5점,매번 쓰는 제품 입니다. 흡수도 잘되고 많이 끈적이지 않아서 좋아요.  마스크팩 하기 귀찮은날 대신 사용하면 다음날 확실히 피부가 좋아요
640,2020.10.15,5점만점에 4점,좋은데 참 좋은데 가격이 안좋아 1+1해서 쟁였음
641,2020.09.28,5점만점에 5점,
642,2020.06.16,5점만점에 5점,
643,2020.05.11,5점만점에 5점,
644,2020.05.10,5점만점에 5점,
645,2020.07.06,5점만점에 5점,
646,2020.07.05,5점만점에 5점,
647,2020.07.04,5점만점에 5점,
648,2020.07.03,5점만점에 5점,
649,2020.07.01,5점만점에 5점,
650,2020.07.01,5점만점에 4점,
651,2020.06.30,5점만점에 5점,
652,2020.06.29,5점만점에 5점,
653,2020.06.27,5점만점에 5점,
654,2020.06.27,5점만점에 5점,
655,2020.06.27,5점만점에 5점,
656,2020.06.26,5점만점에 4점,
657,2020.06.25,5점만점에 5점,
658,2020.06.23,5점만점에 5점,
659,2020.06.19,5점만점에 5점,
660,2020.06.19,5점만점에 3점,
661,2020.06.16,5점만점에 4점,
662,2020.06.15,5점만점에 4점,
663,2020.06.15,5점만점에 5점,
664,2020.06.12,5점만점에 4점,
665,2020.06.12,5점만점에 4점,
666,2020.06.11,5점만점에 5점,
667,2020.06.11,5점만점에 5점,
668,2020.06.09,5점만점에 5점,
669,2020.06.09,5점만점에 5점,
670,2020.06.08,5점만점에 5점,
671,2020.06.08,5점만점에 4점,
672,2020.06.08,5점만점에 5점,
673,2020.06.08,5점만점에 5점,
674,2020.06.07,5점만점에 5점,
675,2020.06.06,5점만점에 5점,
676,2020.06.06,5점만점에 5점,
677,2020.06.06,5점만점에 5점,
678,2020.06.04,5점만점에 5점,
679,2020.06.04,5점만점에 5점,
680,2020.06.04,5점만점에 4점,
681,2020.06.04,5점만점에 4점,
682,2020.06.04,5점만점에 4점,
683,2020.06.04,5점만점에 5점,
684,2020.06.04,5점만점에 3점,
685,2020.06.04,5점만점에 5점,
686,2020.06.04,5점만점에 5점,
687,2020.06.04,5점만점에 5점,
688,2020.06.03,5점만점에 4점,
689,2020.06.03,5점만점에 4점,
690,2020.06.02,5점만점에 4점,
691,2020.06.02,5점만점에 5점,
692,2020.06.01,5점만점에 5점,
693,2020.06.01,5점만점에 5점,
694,2020.06.01,5점만점에 5점,
695,2020.06.01,5점만점에 4점,
696,2020.06.01,5점만점에 5점,
697,2020.05.31,5점만점에 5점,
698,2020.05.31,5점만점에 5점,
699,2020.05.31,5점만점에 5점,
1,2021.02.14,5점만점에 5점,"❤️민감/건성이의 인생 앰플❤️
✔️쫀쫀한 수분감!
✔️다른 히알루로산  제품은 안맞았는데 더랩바이블랑두 사랑해요🥰
✔️하루종일 촉촉해요
✨팁 : 앰플 한번으로도 부드럽고 촉촉하지만 건성인 저에게는 충분하지 않아요 3번 얼굴을 챱챱 두드려가며 흡수시켜주면 팩 한것 같은 촉촉함을 느끼실 수 있을거에요🙊❤️

🙋🏻‍♀️이런 분들께 추천드려요
👉🏻하다라보처럼 촉촉! 쫀쫀! 을 느껴보고 싶으신 분
👉🏻순한 수분 앰플이 필요하신 분
👉🏻속건성 잡고싶으신 분

🙅🏻‍♀️이런 분들은 비추천해요
👉🏻얼굴이 끈적한게 싫으신 분
👉🏻가격에 비해 양이 많은게 좋으신 분

✨참고로 패드는 그냥 그랬어요..ㅋㅋ 여행갈 때 토너 대신 하나 챙겨가면 좋을 것 같아요~"
