,날짜,평점,리뷰
2614,2020.04.01,5점만점에 5점,"피부가 예민한 편이라 아무거나 못쓰는데
순해서 좋아요
재구매했어요"
2615,2020.04.01,5점만점에 5점,에센스라고 나와있는데 워터에센스라고 하기에는 좀 부족하구요 2-3번은 발라줘야할것같아요
2616,2020.03.31,5점만점에 5점,진정에 좋다고하여 구매했어요 자극없이 순하고 좋은것같아요
2617,2020.03.31,5점만점에 5점,속건조와 진정에 정말 좋아요!! 사용하다가 할인하긱래 재구매해서 쟁여둡니다
2618,2020.03.31,5점만점에 5점,"인기템이라 사봤어요
쑥 제품이라 긴가민가햇는데 더 써봐야할듯"
2619,2020.03.31,5점만점에 5점,유리병이란점이 아숩습니다 애들이 깨트릴까봐 걱정되네요
2620,2020.03.30,5점만점에 5점,하도 유명템이길래 샀어요! 이번에 올영 세일 때 아주 저렴하데 샀습니당
2621,2020.03.30,5점만점에 4점,미끌미끌거리는 제형이지만 진정에 효과가 좋아요
2622,2020.03.30,5점만점에 4점,피부에 트러블 생기면 진정용으로 쓰기 좋아요.
2623,2020.03.29,5점만점에 4점,아직 사용전이지만 기대해봅니당~~~세일 할때 보다 오특을 노려야겠어요
2624,2020.03.29,5점만점에 5점,"발림성은 살짝 끈적이지만 보습이 잘 됩니다~~~
당분간 에센스는 이걸루 사용하려구요!!"
2625,2020.03.29,5점만점에 5점,좋아요. 할인할 때 사서 저렴하게 구매했어요.
2626,2020.03.28,5점만점에 5점,좋아요. 비싸긴 한데 진정이 잘되네요. 재구매했어요.
2627,2020.03.28,5점만점에 5점,좋아요 친구가 써서 써봣는데 좋아서 저도 샀어요
2628,2020.03.28,5점만점에 5점,너무 좋아요 잘쓰고 있습니다 재구매 의사 백퍼센트
2629,2020.03.27,5점만점에 5점,밤에 바르고 자면. 촉촉해요 용량도 크고 가격도 다른 에센스에비해 가성비 있는거 같아요
2630,2020.03.27,5점만점에 4점,항상 이것만 씁니다. 세일때 쟁여둬야해요ㅜㅜ!
2631,2020.03.27,5점만점에 5점,스킨은 이것만 써요 용량도 크고 막상살라면 비싸지만 사고나면 막씀
2632,2020.03.27,5점만점에 5점,에센스는 이걸로 정착하려구요. 자극도 없고 끈적임도 적고 순합니다. 보습력도 뛰어나구요~
2633,2020.03.27,5점만점에 5점,세안후 토너로 항상 쓰던건데 세일해서 미리 쟁여놨어요~ 좋습니당!
2634,2020.03.26,5점만점에 4점,"촉촉하게 스며들어서 좋아요
향도 은은하고 쓰임새가 다양하던데 기대되네요"
2635,2020.03.25,5점만점에 5점,"유명해서 써봤는데 괜찮네요
냄새가 쑥냄새가 나긴 하지만....."
2636,2020.03.25,5점만점에 5점,자극없이 순합니다ㅎㅎ 부담없이 물처럼 듬뿍듬뿍 쓰는중ㅎㅎ
2637,2020.03.25,5점만점에 5점,재구매했습니다!! 아주아주 좋아요 기름지지 않아서 아주 만족합니다
2638,2020.03.23,5점만점에 5점,"진정 효과 있어요
트러블 생기거나 얼굴 예민할때 사용하기 좋음"
2639,2020.03.23,5점만점에 5점,없으면 안되는 에센스가 되버렸어요 토너 대신 쓰기 아주 좋습니다
2640,2020.03.22,5점만점에 5점,아주좋은거 같아요 순하고 진정효과가 있습니다!
2641,2020.03.19,5점만점에 5점,"홍조에 좋다고 해서 구매했어요 
솜에 적셔서 볼에 했는데 오우 좋아여 !"
2642,2020.03.19,5점만점에 4점,유투브에서 보고 구매했는데 향도 무난하고 끈적임없이 촉촉해요
2643,2020.03.18,5점만점에 4점,좋아여좋아여좋습니다 좋아여좋아여좋습니다 좋아여빠르고좋아여
2644,2020.03.18,5점만점에 5점,항상 쓰던거에요 좋아여 배송도 빠르고 좋네요!
2645,2020.03.17,5점만점에 5점,처음구매해봤는데 너무 좋네요 종종애용할게요 감사합니다
2646,2020.03.16,5점만점에 5점,"아직 써보진 않았지만 좋다는 얘기를 너무많이들었어서 
믿고구매한 제품입니다!"
2647,2020.03.16,5점만점에 5점,향이 호불호가 갈려서 걱정했는데 심하지않고 괜찮았어요 잘쓸게요
2648,2020.03.15,5점만점에 5점,양도 많고 진정에 좋은것같아요. 더 사용해보고 좋으면 계속 사용하려구요.
2649,2020.03.12,5점만점에 5점,"감사합니다 감사합니다 감사합니다 감사합니다
감사합니다"
2650,2020.03.11,5점만점에 5점,쑥냄새가 풍기는게 바르면 진정되는 느낌이예요ㅎㅎ
2651,2020.03.10,5점만점에 5점,"자주쓰는데 참좋아요
냄새도 자극적이지않고 촉촉합니다"
2652,2020.03.10,5점만점에 5점,유명해서 사용해봤는데 자극없이 순해서 좋아요~
2653,2020.03.09,5점만점에 4점,"자극없이 순해서 무난하게 사용중이에요
재구매만 여러번째 ㅎ"
2654,2020.03.09,5점만점에 5점,닥토로는 별로인데 3스킨이나 스킨팩용으로 좋아요 재구매의사 완전 있습니당
2655,2020.03.08,5점만점에 4점,바르고 나면 좀 미끌미끌한데 그래서 그런지 속건조에 좋아요
2656,2020.03.08,5점만점에 5점,"다섯병째 쓰고 있는데
가격이 참 사악하네요
진정효과는 정말 좋아요"
2657,2020.03.07,5점만점에 5점,얼굴에 뾰루지가 많았는데 쓰고 나니깐 점점 가라앉는게 눈에 보였어요~
2658,2020.03.07,5점만점에 5점,피부에 여드름이 많이 났는데 이거 쓰고 나서 많이 진정됐어요
2659,2020.03.07,5점만점에 5점,트러블이 고민이라 쓰고있는 제품인데 늘 만족해요~
2660,2020.03.07,5점만점에 5점,여드름이 자주 나는 피부에 좋네요 자극없이 순하고 부드러워요
2661,2020.03.06,5점만점에 5점,pick제품입니다~~ 수분이 빵빵해서 에센스 이것만 사용합니다~
2662,2020.03.06,5점만점에 5점,우리엄마 최애템ㅋㅋ 이거 쟁여놓고 쓰시는데 아껴쓰신다며ㅋㅋㅋ
2663,2020.03.06,5점만점에 5점,벌써 세통째 주문이에요 퍼스트에센스로 쓰는데 촉촉하고 좋아요
2664,2020.03.05,5점만점에 5점,"생각보다 향도 괜찮았어요!!!1
너무 순하고 촉촉해서 좋아요 계속 살거같네용"
2665,2020.03.05,5점만점에 4점,가격대비 양도 많고 촉촉해서 좋아요 피부진정에 특히 좋은거같아요
2666,2020.03.04,5점만점에 5점,쑥 제품이 홍조에 좋다고해서 꾸준히 사용하는 중인데 진짜 너무 좋아욘!
2667,2020.03.04,5점만점에 5점,이거 바르면 얼굴이 덜 붉어져요 저에겐 4 계절 필수템이예요
2668,2020.03.03,5점만점에 4점,쑥 성분이 진정에 좋다고 들어서 사봤는데 좋아요. 써보고 다음에 대용량으로 구매할게요!
2669,2020.03.03,5점만점에 5점,"처음 써보는던 자연추출이라그런지 자극도덜하고 좋네요
진짜 쑥향이나서 더좋아요"
2670,2020.03.02,5점만점에 5점,민감한 피부에 진정시켜주는 효과가 있어 데일리로 잘 쓰고 있어요~
2671,2020.02.29,5점만점에 5점,넘 조은데 가격이 ㅠㅠ.. 향도 편안하구 패키지도 이뻐요
2672,2020.02.29,5점만점에 5점,화장 한 날이니 코팩 한 날에 쓰려구요 금방 진정되는거같아요!
2673,2020.02.28,5점만점에 5점,진정에 좋은 것 같아요!!! 재구매의사 있습니다.
2674,2020.02.28,5점만점에 5점,"좋아요 만족합니다
한통 깨끗이 다비우고 한통 재구매햇어요"
2675,2020.02.28,5점만점에 5점,진정에 좋아요. 하지만 물제형이라 건조해짐은 있어요.
2676,2020.02.27,5점만점에 4점,"겨울철에 늘 쓰는 제품 
보습에 좋아요
성분도 좋아요"
2677,2020.02.26,5점만점에 5점,"요고 쓰고난후로 다른 에센스는 못써요ㅠㅠ
이게 저에게 딱 맞는것같아요 ㅎㅎ"
2678,2020.02.25,5점만점에 5점,"입소문에 구매하게 되었는데 괜찮네요
꾸준히 사용할 것 같아요!"
2679,2020.02.20,5점만점에 5점,자극도 없고 향도 괜츈합니다 팩처럼 올려놓으면 진정도 되는 것 같아여 만족만족
2680,2020.02.18,5점만점에 4점,진정에 좋다고 해서 샀는데 좋아요 세일할 때마다 쟁여놓는 제품
2681,2020.02.18,5점만점에 5점,늘쓰는 제품이예요 산뜻하고 촉촉하고 아주좋아요~!
2682,2020.02.14,5점만점에 3점,순하고 잘 발리고 흡수도 잘 되고 정말 만족스러워요 다음에 또 구매할 것 같아요
2683,2020.02.13,5점만점에 5점,트러블이 가끔 날때마다 머그워트 스킨 사용하는데 피부진정에 도움이 되는거 같아요! 추천!
2684,2020.02.13,5점만점에 5점,피부 진정에 진짜 좋아요 몇개 쟁여서 쓰고있습니다
2685,2020.02.11,5점만점에 5점,토너 대신에 사용하는데 홍조끼가 많이 없어진듯요^^
2686,2020.02.11,5점만점에 5점,"많이건성이라다른스킨과함께사용중
향도괜찮고 유용하게 쓸수있어요"
2687,2020.02.11,5점만점에 5점,아임프롬 머그워트 에센스 사용 시 피부가 촉촉해진 느낌이 듭니다.
2688,2020.02.09,5점만점에 5점,"진정피부에 좋고 보습도 있어서 사용하고 있어요.
재구매해서 사용하고 있습니다"
2689,2020.02.09,5점만점에 5점,여드름이나 뾰루지가 살짝 올라왔을때 사용하는게 가장 효과가 빠르고 큰것같아요 ㅎㅎ
2690,2020.02.08,5점만점에 5점,유명해서 써봤는데 쑥 향도 좋고 진정에 정말 좋은것같아요 재구매의사 백프로입니다
2691,2020.02.07,5점만점에 4점,정말 꾸준하게 사용하고 있어요~~~~ 매일매일 씁니다
2692,2020.02.06,5점만점에 5점,"사용해 봤는데 좋아요~
흡수도 잘 되는편이고 좋습니다!"
2693,2020.02.06,5점만점에 5점,비싸긴 해도 늘 사는거보니 단점 없이 사용하기 좋아요
2694,2020.02.06,5점만점에 4점,"가격도저렴하고좋아요
순해서 부담없이 사용할것같아요"
2695,2020.02.05,5점만점에 4점,"가볍지만 보습감이 느껴지는 토너였어요
환절기에 쓰기 좋은 토너 입니다"
2696,2020.02.05,5점만점에 4점,양도 많고 쑥향도 진하지 않아요 듬뿍 바르기도 좋고 저한테는 순한것 같아요
2697,2020.02.05,5점만점에 5점,향이 굉장히 좋아요 건강한 향이에요! 시원하게 한다음에 팩으로 써도 괜찮을거같네요
2698,2020.02.05,5점만점에 5점,벌써 다 쓰기는 했는데 무난하게 쓰기 좋아요! 재구매 생각중입미다
2699,2020.02.04,5점만점에 4점,"촉촉하니 아주 좋아요, 좁쌀 여드름에 딱이에요"
2700,2020.02.04,5점만점에 4점,예민한피부에도 좋고 트러블 자국도 흐리게해줘요 촉촉하고 넘좋음
2701,2020.02.04,5점만점에 5점,"처음 써봤지만 휴기가 좋아서 구매했습니다
앞으로도 계속 쓸 것 같아요"
2702,2020.02.04,5점만점에 4점,여드름 피부에 좋다고 해서 구매했는데 만족해요~
2703,2020.02.04,5점만점에 5점,이제품 효능은 잘모루겠어요.... 좋다고 해서 구매평보고 규매했는데그냥 보통인듯해요
2704,2020.02.03,5점만점에 5점,"무난하게썼어요
순하고 좋아요 스킨팩 해주면 금방 진정돼요!’"
2705,2020.02.03,5점만점에 4점,좋아서 꾸준히 사용해요 순하고 보습도 잘되서 촉촉해요
2706,2020.02.03,5점만점에 5점,항상 쓰는 제품이에요~ 눈에 띄게 좋다기보다는 자극이 없어서 좋아요
2707,2020.02.03,5점만점에 5점,"아주 순하네요
자극적이지 않아서 화장솜에 듬뿍 묻혀서 팩 합니다"
2708,2020.02.03,5점만점에 5점,가격도 저렴하고 좋습니다. 추천드려요. 앞으로도 구매할께요
2709,2020.02.02,5점만점에 5점,너무 좋아요👍 순해서 피부에 흡수시키기 딱이에요!
2710,2020.02.02,5점만점에 4점,이거 완전 조아요 냄새가 초큼 그렇지ㅏㄴ 그거 빼면 완벽해서 촉촉쫀득
2711,2020.02.01,5점만점에 4점,"3년째 사용중입니다
세일할때 저렴하게 잘 샀네요~"
2712,2020.02.01,5점만점에 3점,"2년째 사용하는 제품입니다~
성분이 좋아서 계속 쓰려구요ㅎㅎ"
2713,2020.02.01,5점만점에 4점,좋아요좋아요 좋아요좋아요 만족해요 좋아요좋아요 좋아요좋아요 만족해요
2714,2020.02.01,5점만점에 5점,조금 더 진득했으면 좋은데 너무 묽어요 그게 좀 아쉽네요
2715,2020.02.01,5점만점에 5점,자극 없이 순해요 근데 딱히 막 트러블이 줄거나 한건 잘 모르겠음
2716,2020.02.01,5점만점에 5점,촉촉하고 발림성이 좋습니다. 순해서 민감한 피부에 추천드립니다.
2717,2020.01.30,5점만점에 5점,부담없이 쓰기 좋네요. 많이 자극적이지도 않고 스킨대용으로 쓰고 있어요
2718,2020.01.30,5점만점에 5점,좋다고해서 주문해봤는데 효과 괜찮았으면 좋겠어요ㅠㅠ
2719,2020.01.30,5점만점에 5점,"좋아요
피부가 뒤집어져서 샀는데 진정에 좋아요!"
2720,2020.01.30,5점만점에 4점,아임프롬 머그워트 에센스 이번에 할인 하길래 두개 샀어용
2721,2020.01.30,5점만점에 4점,"한 2년정도 이것만 쓰고있어요
자극도없고 순해서 좋아요"
2722,2020.01.29,5점만점에 3점,"세개째 쓰고 있는제품~~
순하고 자극없이 진정에 탁월한듯요~~"
2723,2020.01.29,5점만점에 4점,인터넷에서 우연히 좋다는 리뷰로 충동구매 만족합니다
2724,2020.01.29,5점만점에 4점,효과는 잘모르겠어요 좋다길래 쓰는중입니다 냄새는 그렇게 신경안쓰여요
2725,2020.01.29,5점만점에 5점,그냥 드래싱하는것 보단 에센스처럼 흡수하는게 더 좋은 것 같아요
2726,2020.01.29,5점만점에 5점,진정시키는데는 최고인것 같습니다 두통째 써요ㅠㅠㅠ
2727,2020.01.29,5점만점에 4점,"약간 점성 있는 형태의 토너에요.
금방 날라가지 않고 촉촉함이 오래가요."
2728,2020.01.28,5점만점에 5점,친구꺼 써보고 좋아서 샀어요 민감성피분데 잘맞고 좋아요
2729,2020.01.28,5점만점에 5점,"2통째 쓰고있는데 무난해용
가격대비 오래쓰고 좋은듯"
2730,2020.01.28,5점만점에 4점,"계속 재구매 중인 제품입니다
지성인데도 잘 맞고 순해요!"
2731,2020.01.28,5점만점에 5점,진정에 좋아요 쑥향이 은은하게 올라오네요 더 써봐야알것같아요
2732,2020.01.26,5점만점에 5점,후기가 대부분 좋아 구매했는데 만족합니다!!!
2733,2020.01.26,5점만점에 5점,비싼듯한데... 빨리스며들고 트러블없고 좋네요
2734,2020.01.26,5점만점에 4점,좋아요~~~~~~~~~~~~~~%%%%%%%%%
2735,2020.01.25,5점만점에 4점,"붉은기에 좋다고해서 사용했는데 순하디순하고 잘 스며들고 촉감도 좋아요
좀더 쓰면 좋을듯"
2736,2020.01.25,5점만점에 5점,"좋다해서 샀는데
아직 효과 못봤네요
더 꾸준히 사용하겠습니다"
2737,2020.01.25,5점만점에 4점,쑥 추출물 100프로라 자극없고 순해요ㅡ 더써봐야알겠지만 피부진정에 좋은것 겉아요
2738,2020.01.25,5점만점에 5점,너무잘쓰고있습니다~~ 주위에 추천할 정도로 만족합니다
2739,2020.01.25,5점만점에 5점,순하고 제 피부에 잘 맞는 것 같아 몇 개씩 미리 주문했어요!
2740,2020.01.24,5점만점에 5점,더써봐야할것같지만 그래도일단 만족 입니다 아아아아아아아아아아
2741,2020.01.23,5점만점에 5점,"좋아요

늘 사용하는것 자주 자주 쓸것같아요 
감사합니다"
2742,2020.01.23,5점만점에 4점,매장에 없어서 앱으루 샀는데 넘 좋아여!!!!
2743,2020.01.22,5점만점에 3점,아직 효과는 못봤지만 순하고 좋은거 같아요!!
2744,2020.01.22,5점만점에 5점,"좋다고 해서 샀는데
음 글쎄,,
성분은 좋은 것 같은데 저한테는 잘 모르겠네요ㅎㅎ"
2745,2020.01.22,5점만점에 5점,제 인생템이에여... 다들 이거 사고 진정 미백을 늨겨보세요
2746,2020.01.22,5점만점에 4점,"수분.진정.톤업되는것같아꾸준히쓸께요
향도은은하고성분이좋아~~건강한피부가될것같네요"
2747,2020.01.22,5점만점에 5점,"많이들 쓰길래 저도 사서 써봤는데 쫀쫀하니 좋네요.
향도 쑥향 걱정했는데 은은하게 좋아요"
2748,2020.01.21,5점만점에 5점,순하고 향도 나쁘지 않아서 괜찮네요. 세일할때 사서 잘 산것 같아요.
2749,2020.01.21,5점만점에 5점,"세통째 사용중 입니다 화장솜에 적셔서 피부결 정리하면 좋아요
쑥향이 은은해서 좋았어요"
2750,2020.01.21,5점만점에 3점,이걸로 스킨팩 하면 존좋 바로 담날 트러블 잠재워짐ㅋㅋㅋㅋ케
2751,2020.01.21,5점만점에 4점,"이거 쓰고 얼굴당김 없어졌어요
진짜 향도 순하고 좋아요"
2752,2020.01.21,5점만점에 5점,좋아여좋어용좋어여좋어용좋어요좋아여좋어여좋아여좋어용좋어여좋어용좋어요좋아여좋어여
2753,2020.01.20,5점만점에 5점,1년 넘게 꾸준히 사용하는 제품입니다~ 자극없이 잘 스며들어 데일리로 좋습니다~
2754,2020.01.20,5점만점에 3점,"샘플사용해보고 구입하게 되엇습니다.진하고 자국없이
순해서 트러블가라앉혀주내요 맘에 듭니다"
2755,2020.01.20,5점만점에 5점,"매일 쓰던 거라 너무 좋아요.
올리브영에서 세일할때 항상 쟁여 놓아요."
2756,2020.01.20,5점만점에 5점,세일할 때 사서 사용해봤는데 전 너무 좋았어요. 다 쓰고 한 병 더 사서 사용중이에요.
2757,2020.01.20,5점만점에 5점,다들 좋다고 하길래 구매했어요.다른 토너보다 바를때 좀 촉촉한 거 같아요.
2758,2020.01.19,5점만점에 4점,진정 에센스로 순해서 좋아용 3통째 사용중이에요!
2759,2020.01.19,5점만점에 5점,"한번써보고 좋아서 계속 구매해요
건성피분데 촉촉하게 발려서 좋습니다"
2760,2020.01.19,5점만점에 5점,쑥이 잘맞나봐요 혹시나하고 사봤는데 너무좋네요
2761,2020.01.18,5점만점에 5점,항상 쓰는 에센스로 자극없이 순하고 보습에도 좋아요
2762,2020.01.18,5점만점에 4점,늘 사용하던 제품인데 저렴하게 구입해서 좋네요
2763,2020.01.18,5점만점에 5점,딸아이가 만족합니다  여드름피부인데 순하다고 하네요
2764,2020.01.17,5점만점에 5점,"순하고 진정시켜주어 맘에 들어요
붉은 기가 좀 가라앉아서 좋으네요"
2765,2020.01.17,5점만점에 5점,보습은 보통인데 붉은기가 좀 줄어든 거 같아서 재구매합니다
2766,2020.01.17,5점만점에 5점,"처음쓰는거라서아직효과는모르겠어요
민감성인데순하고좋은것같아요"
2767,2020.01.17,5점만점에 4점,항상쓰는제품입니당 가격도 적당하고 붉은기 진정에 너무 좋은거같아요!
2768,2020.01.16,5점만점에 5점,아딕 안서보ㅡ서 중간으로 갑니다 좋뎃조뭐|~~
2769,2020.01.16,5점만점에 5점,순해서 여드름이나 붉은기 올라올때 사용하면 진정되는거같아요
2770,2020.01.15,5점만점에 5점,건성과 진정에 좋다고 해서 비싸지만 사봅니다 ~~
2771,2020.01.15,5점만점에 5점,뚜껑이 닫혀있는 상태로 윗 부분이 혼자 깨졌어요
2772,2020.01.14,5점만점에 5점,아침에 이걸로 닦토만 해도 촉촉함ㅜㅜ 진정효과도 있고
2773,2020.01.14,5점만점에 4점,온라인으로 구매하면 가격도 괜찮고 사용하면 피부 당김이 없어서 무난하게 잘쓰고 있어요
2774,2020.01.14,5점만점에 4점,그렇게 좋다그래서 샀는데 사실 드라마틱하게 좋은건 모르겟고  일단 매일 잘써보겟슴다
2775,2020.01.13,5점만점에 5점,가성비 좋은 에센스 ! 순하고 보습효과에 좋아요
2776,2020.01.13,5점만점에 4점,트러블때문에 스트레스였는데 거즈에  충분히적셔서 팩했더니 싹가라앉음
2777,2020.01.13,5점만점에 5점,"얼굴 진정도 잘되고 촉촉하고 좋아요
재구매 의사 있습니다!"
2778,2020.01.13,5점만점에 5점,두번째 사용. 토너로 사용해도 좋고 진정 부위에 팩으로 사용해도 좋음
2779,2020.01.13,5점만점에 5점,에센스 벌써 세통째인데 원래 다른브랜드 인진쑥쓰다가 갈아탔어요
2780,2020.01.13,5점만점에 5점,"트러블나서 쓰고있는데
촉촉하고 좋아요. 진정이 잘되는거같아요"
2781,2020.01.12,5점만점에 1점,"홍조가 있는데 조금 도움 되는 것 같구요
촉촉하고 바르면 피부가 부드러워지는게 느껴져요"
2782,2020.01.12,5점만점에 5점,"홍조가 있는데 조금 도움 되는 것 같구요
촉촉하고 바르면 피부가 부드러워지는게 느껴져요"
2783,2020.01.12,5점만점에 5점,쑥냄새가 다른 제품에 비해 강하지만 신경쓰일 정도는 아니에요!
2784,2020.01.12,5점만점에 4점,"항상쓰는거
넘좋아요
촉촉하고
뭐안나고 
좋습니다"
2785,2020.01.12,5점만점에 4점,한번 써보고 너무 좋아서 벌써 세통째 쓰고잇어요 너무 맘에 들어요^^!!
2786,2020.01.11,5점만점에 5점,세통째 쓰는 제품이에요 너무 촉촉하고 순해요.
2787,2020.01.11,5점만점에 5점,순하고 피부에.잘맞아요 추천추천ㅎㅎㅎ 사세요 !!두번사세욤
2788,2020.01.11,5점만점에 5점,쫀득한 느낌은 아닙니다. 오히려 가볍게 쓸수 있고 향이 맘에 듭니다
2789,2020.01.11,5점만점에 5점,진짜 촉촉해요 피부가 보들보들해지는 느낌이에여 바르고 나서 건조하지도 않구여
2790,2020.01.11,5점만점에 5점,처음에 좀 따갑더니 역시 비싸고 유명한데에는 이유가 있는법
2791,2020.01.10,5점만점에 5점,솜에 적셔서 볼에 얹어놓면 붉은기 완화돼서 좋아요~
2792,2020.01.10,5점만점에 5점,두번째 구매!! 피부 진정에 너무 좋아요~!!
2793,2020.01.10,5점만점에 4점,세번째 구매 민감 지성 피부에 잘맞음 진정효과는 잘 모르겠음
2794,2020.01.10,5점만점에 5점,"아주좋아요ㅋ순하고 매일써요.
가격만 괜찮으면 엄청 파팍쓸듯요"
2795,2020.01.10,5점만점에 5점,"항상써요. 세일자주하면좋을거같아요.
쟁여놓게요ㅋ"
2796,2020.01.10,5점만점에 5점,피부진정에 좋은거같아요. 토너팩으러 해도 좋고 건조하지도 않아서 좋이요 굳잡
2797,2020.01.09,5점만점에 5점,"딱히 엄청 좋은 건 잘 모르겠어요
그냥 보통이에요"
2798,2020.01.09,5점만점에 4점,항상 사용하는데 자극이 없어서 좋아요 향도 나쁘지않아요
2799,2020.01.08,5점만점에 5점,붉은기에 진정효과가 좋은 거 같아요. 계속 재구매 중입니다
2800,2020.01.08,5점만점에 5점,정말 고맙습니다. 잘 사용할게요~ 언제나 빠른 배송 감사합니다. ㅋ
2801,2020.01.08,5점만점에 5점,후기가 좋아서 처음 구매해봤는데 자극없이 순해서 사용하기 좋아요.
2802,2020.01.08,5점만점에 3점,늘 래용하는 제품입니다 트러블이 잘 일어나는 피부에는 정말좋아요
2803,2020.01.07,5점만점에 5점,"유명해서 구입
진정에효과있음 좋겠어요
여기브랜드 좋아요"
2804,2020.01.07,5점만점에 5점,"벌써5통째입니다.
아침에 화장솜에 적셔서 5분 붙이면 진정이 빠르고 촉촉해져서 좋아요ㅎ"
2805,2020.01.07,5점만점에 5점,ㅎㅎㅎㅎ이직 써보진 않았지만 후기가 좋아서 구매했어요!
2806,2020.01.07,5점만점에 5점,"워낙평이좋아서샀어요
친구가 여드름 많은 지성피부인데
과연효과가있을런지...
기대해봅니다"
2807,2020.01.07,5점만점에 4점,순하고 화장전에 솜으로 올려 놓고 팩으로도 사옹해요
2808,2020.01.07,5점만점에 4점,마스크팩 쓰고 좋아서 에센스도 구매했어요 최고!!!!!
2809,2020.01.07,5점만점에 3점,"향좋고 보습좋아요
다시 꼭 구매하고 싶어요. 
포장도 이뻐요."
2810,2020.01.06,5점만점에 5점,촉촉하고 진정효과가 진짜좋아요 계속 재구매  중입니다
2811,2020.01.06,5점만점에 4점,유명한 이유가 있는것같아요 피부 뒤집어졌었는데 이거 쓰고 많이 호전됐어요 좋아요
2812,2020.01.05,5점만점에 4점,피부 뒤집어 진날 스킨팩해요 재구매 세일할때 몇개씩 쟁여요
2813,2020.01.05,5점만점에 5점,냄새빼고 다 좋아요b 진정이랑 보습에 좋은 것 같아요 세통째 사용중이에요~
2814,2020.01.05,5점만점에 5점,"여드름피부 강추~진정효과 좋아요..
잘받았어요잘받았어요 ~"
2815,2020.01.05,5점만점에 5점,진짜 촉촉. 너무 맘에들어서 어머니한테도 소개했어요. 아껴쓰고 싶어요 ㅠㅠ 이건 진짜 굿
2816,2020.01.05,5점만점에 5점,"트러블 생겼을 때 진정시키기 좋아요👍
다음에 또 재구매 하려구요"
2817,2020.01.05,5점만점에 4점,"성분이 너무 착해서 좋네요 
할인해서 샀지만 가격면으로 봤을때는..흠"
2818,2020.01.04,5점만점에 1점,계속 사용하고 있어요 미백에 좋은거 같아요 ㅎㅎㅎ
2819,2020.01.04,5점만점에 5점,토너 유목민이였는데 드디어 정착합니다.. 유명템은 이유가 있음;; 피부가 부들부들해져요
2820,2020.01.04,5점만점에 5점,몇통째쓰늠지모르겟는데 지금은 처음처럼 진정효과가 없는거 같기도하고
2821,2020.01.03,5점만점에 5점,"주변사람들이 다들 이게 그렇게 좋다며 추천하더라구요
근데 가격이 생각보다 사악하네요 ㅠㅠ"
2822,2020.01.03,5점만점에 4점,"피부가 약한데 문제없이 잘쓰고있어요~~~^^
잘샀습니다"
2823,2020.01.03,5점만점에 5점,"너무 좋아요~~~~
쓰묜 피부가 차분해지고 가라앉는 느낌이><"
2824,2020.01.03,5점만점에 5점,온가족이 다 쓰고있어요 이거 여드름 진정에 좋아용
2825,2020.01.02,5점만점에 5점,순하고 흡수가 빨라서 좋아요 여러번 촵촵해주면 더 촉촉한거 같아요
2826,2020.01.02,5점만점에 5점,진짜 인생 에셍스에요 보습력도 좋고 순합니다 다들 사세요
2827,2020.01.02,5점만점에 5점,아직까진 크게 차이는 못 느끼겠지만 무난해서 쓰기좋음
2828,2020.01.01,5점만점에 5점,"세일할때마다 매번 삽니다 몇통째인지 모르겠어요
이거쓰고 피부진정 진짜 많이됐어요"
2829,2020.01.01,5점만점에 4점,세일할때마다 구매하게되네요ㅎㅎ저한테 잘맞아서 좋아요 잘쓸게요
2830,2020.01.01,5점만점에 4점,스킨팩하기 좋은 거 같아요!! 여드름 올라올때 해주면 진정도 빨리 되는것 같아요!!
2831,2019.12.31,5점만점에 5점,저자극이고 너무 순해서 좋아요 겨울철에 쓰기 좋습니당
2832,2019.12.31,5점만점에 5점,너무좋네요너무좋네요너무좋네요너무좋네요너무좋네요너무좋네요너무좋네요너무좋네요
2833,2019.12.31,5점만점에 4점,다 좋지만 바르고나면 피부 진정되는게 눈에 보일정도로 좋아요!!
2834,2019.12.31,5점만점에 5점,워낙 입소문있는 제품이라 이용해봤어요 ㅎㅎ 촉촉하고 피부가 환해지는 느낌 ㅋ
2835,2019.12.30,5점만점에 5점,드라마틱한 효과를 기대햇지만 그런건 없는거같아요ㅠ저랑은 아닌가봄
2836,2019.12.30,5점만점에 5점,여드름에 좋다길래 샀는데 아직은 잘 모르겠어요
2837,2019.12.30,5점만점에 4점,피부가 자극 받았을때 피부 스킨팩 용으로 쓰고 있는데 진정 효과도 괜찮고 순해요!
2838,2019.12.30,5점만점에 5점,세일하길래 샀는 데 용량도 많고 촉촉하니 좋으네요
2839,2019.12.30,5점만점에 4점,한 통 다쓰고 다시 재구매했습니다 ! 스킨팩으로는 이만한게 없는거 같아요 강추!!
2840,2019.12.29,5점만점에 5점,건성에 예민한 피부인데 너무 좋아요!!처음 써보는데 촉촉함이 오래가서 시원하고 좋네요~
2841,2019.12.29,5점만점에 5점,여기저기서 다들 좋다고해서 세일할때 구매했습니다~~
2842,2019.12.29,5점만점에 5점,인생템 만났어요 이제부터 머그워트로 에센스 정착이에요 여드름 난곳에 수분팩으로도 좋아요
2843,2019.12.29,5점만점에 5점,여드름에는 도움이 크게 되지는 않는것같아요. 촉촉해서 느낌은 좋은데 보통이에요
