,날짜,평점,리뷰
2,2020.12.06,5점만점에 5점,"너무 좋아하는 앰플.. 건조해지는 가을 겨울에 이 앰플먼저 찾는데 가격이 사악해서 세일만 기다리는...ㅠㅠ
용량도 더 대용량이 있었으면 ㅠㅠ 
매일 쓰고 싶은데 너무 비싸서 가을겨울 너무 건조해서 피부 찢어질 것 같을때+세일할때 삽니다ㅠㅠ
흡수도 잘되고, 자극도 없고
겉만 번지르르한 촉촉함이 아니고 속이 꽉찬 촉촉함이에요!"
3,2020.07.20,5점만점에 5점,"엄마가 계속 사용중이셔서 주문했어요.
엄마는 건성이라 사계절 내내 사용하시고. 저는 복합성이라 가을겨울에만 사용하고 있어요.
복합성이나 지성에게는 여름엔 좀 무겁게 느껴져요.
콧물제형이고. 바르면 흡수가 빠르고 피부가 쫀쫀해지면서 광이 나요. 속건조도 잡아줘서 촉촉합니다.
향이 무향은 아니고 독한것도 아니고 프로폴리스 특유의 그냄새가 나요. 호불호 있을 수 있습니다.
붉은기 잡아주는 효과도 있는것 같고 진정효과도 잏어요. 근데 여드름 있는 분은 뮤제너가 더 좋을 것 같아요. 
이제품은 앞으로도 계속 사용 할 것 같네요^^"
4,2021.02.05,5점만점에 5점,차앤박 프로폴리스는 세일하면 무조건 쟁여놔야하는... 가격이 비싸지만 그만큼 너무 좋아요. 피부 깊은 곳부터 영양이 쫙 채워지면서 쫀쫀해지는 느낌이 들어서 넘 좋더라구요. 재구매 3개째 하다가 오랜만에 다시 사봤는데 트러블이 좀 나고 건조하던 피부가 훨씬 좋아졌어요ㅠㅠ 대용량 많이 나와주세요
5,2021.01.01,5점만점에 5점,"어느샌가부터 늘 쓰던 제품이 되어버렸어요:)
저녁루틴에서 스킨 다음으로 바르는데 건성인 제가 쓰기에
건조하지않고 좋아요.
타 제품 중에는 바르면 금방 땡기는 제품도 있었는데
이 제품은 그런거없이 촉촉하게 스며들어서 마음에 들어요.

제품이 끈적이는 것도 아니고 적당한 점성에 앰플 느낌이어서
제형도 마음에 들구요.
사계절 내내 사용하기 좋은 제품이예요.
1년 넘게 꾸준히 사용 중인데 그래서인지 몰라도 
피부가 탄탄해지는 것 같은 느낌도 있구요.

저는 코스알엑스 녹색패드하고 사용할 때도 있는데
촉촉히 흡수되는 것 같아서 좋습니다:)
그리고 리얼베리어 모이스트크림을 발라주면 좋더라구요.
저녁루틴에선 그렇게 사용하고 아침엔 좀 더 라이트하게
발라주는 편이구요.

어느 피부타입에 써도 만족할 사용감을 느끼실 수 있을것같아요.
저희 신랑이 복합성, 약간 지성에 가까운 느낌인데
사용해봤는데 크게 기름이 더 올라오거나 그러진 않은것 같아요. 앰플이나 에센스 찾으시는 분들은 프로폴리스앰플 해보셔도 좋을것같아요"
6,2020.12.02,5점만점에 3점,"샘플로받아서 사용해봤는데 좋은거같아서 비싼가격에도..! 한번 용기내서 구매해봤는데 막상 사용하니까 딱히 어떤 효과가 없어서 아직 반밖에 사용못하고 남겨둔 상태입니다ㅠ 일단 흡수력,발림성은 너무 좋아요. 밀리는거없이 산뜻하면서도 건조하진 않은?? 근데 제가 트러블이 약간 있는 피부라 트러블이 난 곳에 사용하면 왠지 더 안좋은거같아서 계속 사용을 못하고 있고 요즘 겨울되서 건조함에 한번 사용해봤는데 또 건조함을 엄청 채워주는 그런 느낌도 아니라서 이제품이 어떤 점이 좋은지 모르겠어요. 딱히 뭐 때문에 이제품을 써야할지.. 재구매은 안할거같습니다. 원래부터 피부가 좋으신 건성분들이시면 물광처럼 사용하시기에도 좋고 잘 맞으실거같은데 트러블피부나 지성피부에는 맞지않을거같아요."
7,2020.09.05,5점만점에 5점,"처음에는 막이 씌워지는 기분이라 화장 뜰까봐 걱정했는데...오히려 화장이 잘 되더라고요~ 저는 워낙 건성이라 4계절 내내 사용 중이고, 어머니는 가을 겨울만 사용하세요. 다른 프로폴리스 제품보다 촉촉함이 오래가는 거 같아요~"
8,2020.05.06,5점만점에 5점,"제가 사용해보고 좋아서 엄마 선물해드렸는데 좋다고 하셔서 꾸준히 사용중이세요.
심한 건성인데 이거 사용하고 괜찮다고 하시네요.
비슷한 다른 프로폴리스 앰플 사드린적도 있는데 그건 물 같다고 하시더라구요.
저는 복합성인데 여름빼고 나머지 계절엔 다 잘맞았고 여름엔 너무 끈적여 별로였어요.
민감성이라 트러블도 잘올라오는데 전혀 그런거 없고 잘맞았습니다."
9,2020.04.05,5점만점에 5점,"피부가 푸석푸석하고 생기없고 건조하고 안색이 어두워서 뭘 사용해야할까 고민하다가 차앤박 프로폴리스 에너지엠플이 좋다고하고 올리브영에서 맨날 베스트상품이라길래 작은용량으로 사용해서 써봤어요 그런데 남편과 나눠서 2주정도 사용하니 다 사용하더라구요 그래서 좋길래 대용량으로 구매했습니다 
일단 느낌은 피부가 튼튼해지는 느낌이 들고 화장 후 시간이 지나서 건조해질때쯤 덜건조해지는느낌을 받았어요
이건 화장전 앰플을 써서가 아니라 꾸준히 사용해서..!
만족스러워욤 사세욤"
10,2020.11.28,5점만점에 5점,"꾸준히 쓰고 잇어요~촉촉하고 트러블 안나고 너무 조아요
가격이 부담이지만 세일할때 쟁여야 해요~~근데 용량이 작아서 금방 쓴다는 ㅠㅠ"
11,2020.10.01,5점만점에 5점,흡수되기 까지는 쫜득하다가 흡수 다되면 보들보들하니 수분채워지는 느낌이에요. 민감성 피부인데 다행히 트러블 없이 잘 맞네요. 만족합니다!
12,2020.09.06,5점만점에 5점,꾸준히 쓰고 있구요. 선물용으로도 많이 사고 있어요. 앰플 중에서 효과 좋은 앰플 같아요. 수분 크림과 함께 쓰면 속건조가 해결되어서 증말 좋아요.
13,2020.08.18,5점만점에 5점,매장에서 테스트해보고 구입해서 꾸준하게 잘 쓰고 있는 제품입니다. 텅텅 비워서 재구매했어요
14,2020.05.27,5점만점에 1점,"얼마전에 품절떠서 재입고 되길 기다렷다가 구매햇는데 제조일자 19년10월이네요ㅋㅋㅋㅋㅋ
차앤박 심하네요ㅋㅋㅋㅋㅋㅋㅋㅋ
쓰는데 문제는 없겠지만 조롱당한거 같고 기분이 좋지만은 않네요?
어떻게 1년전에 만들어논 재고가 버젓이 있는데
품절이라고 할수가 있는지? 
최근에 받아보신분들 제조일자 꼭 확인해보세요."
15,2021.02.20,5점만점에 5점,"앰플 피부에 자극도 없도 보습에 좋은둣요 
제 피부에 잘 맞아서 잘 사용하고 있습니다"
16,2021.01.29,5점만점에 5점,"다 쓰면 또 사서 계속 꾸준히 쓰는 ㅍ제품이에요
진정 보습 다 좋아요"
17,2021.01.19,5점만점에 5점,벌써 3통째 쓰고있어요 진심 끈적임 없고 미친광 기름진 광이아니에요 끈적임 싫어하는 저에게 딱
18,2021.01.11,5점만점에 5점,속건조를 잘 잡아주는 것 같아요. 겨울에 쓰기 좋아요
19,2021.01.09,5점만점에 5점,겨울에는 무조건 이 앰플만 씁니다 완전 촉촉해요
20,2020.12.11,5점만점에 4점,"저의 정착템입니당
용량 대비 가격이 사악하지만 올영 세일 때마다 줍줍하고 있어요~
스포이드 형태라 위생적으로 쓸 수 있지만, 다써갈
때쯤엔 좀 헤프기도 해요."
21,2020.12.02,5점만점에 5점,겨울에 참 좋은 에센스에요! 겨울마다 구매하게 되네요 촉촉해요
22,2020.11.24,5점만점에 5점,저는 차앤박 프로폴리스 앰플 바르고 피부결 좋다는 얘기를 많이 들었어요. 피부가 윤기있다고 화장품 뭐 쓰냐고 그래서 차앤박 프로폴리스 앰플 추천! 효과가 좋은 만큼 가격대가 좀 있지만 세일할때마다 쟁여놓고 수시로 사용중이네요. 넘 좋아요! 세일 자주 해 주세요.
23,2020.11.09,5점만점에 5점,친구 추천으로 구매했어요. 사용해보고 싶던 제품이에요. 사용해보니 촉촉하고 흡수가 잘 되는거 같아요. 날씨가 추워지고 건조해서 보습이 있는 이 제품이 딱 사용하기 좋은거같아요. 맘에 들어요!!
24,2020.11.04,5점만점에 5점,"차앤박 프로폴리스가 유명하여 후기가 좋아서 처음에 사용해보았는데 너무 좋아서 여태 꾸준히 구입하여 사용하고 있습니다. 올리브영 매장에서는 대용량제품이 판매를 하고 있지 않아 항상 온라인에서 세일할때 구입하여 사용하고 있어 매장에서 판매하지 않는점이 아쉬우며, 용량도 너무 적어 금방 사용하게 되어 좀 더 큰 대용량이 나왔으면 좋겠습니다!"
25,2020.10.08,5점만점에 5점,엄마가 계속 사용하시는 제품이에요 할인받아서 좋습니다
26,2020.06.15,5점만점에 4점,이거 없인 사계절 못살아요 ㅎ몇년째 몇통씩 쓰고있는지 모르겠습니다
27,2020.05.29,5점만점에 5점,어머니가 쓰시는데 대용량은 매장에 자주 안들어온다고 하셔서 온라인으로 구입했더니 바로 오네요. 세일혜택 받아 좋아요
28,2020.05.27,5점만점에 4점,CNP 쿠션 사용중인데 너무 만족해서 프로폴리스 앰플도 주문해봤는데요 아직 사용전이라 만땅 기대중. 써보고 좋으면 또 구매할 예정이에요.
29,2020.05.20,5점만점에 4점,"워낙 유명한 제품이라서 한번 구입해 보았습니다. 개인적으로 쫀득한 질감을 좋아하는데, 살짝 쫀득한 느낌이라서 좋았고, 효과는 좀더 써봐야 알 듯 합니다..기대감을 가지고 사용중입니다. 35ml 대용량이라는데, 실제로 받아보면 좀 작다는 생각이 드네요. 사진에서처럼 가득 들어있는 것도 아니고, 가격대비 용량이 좀 아쉽네요."
30,2020.04.28,5점만점에 4점,나이트 팩을 구매해 봤는데 보습 효과가 있기는 했지만 아무래도 좀 부족해서 아쉽더라구요 세일 기간이기도 하고 제일 유명하기도 해서 이 앰플을 샀는데 두 번 썼는데 좋은 것 같아요 건조해서 각질이 많이 일어났는데 이 앰플 쓰고 가라앉았어요 제형은 쫀득한 에센스 느낌입니다 바르면 쫀쫀한 느낌도 들어요 가려운 것 같기도 한데 촉촉한 편입니다 좀 가려운 거랑 양 대비 가격이 있는 게 단점이네요
31,2020.04.08,5점만점에 5점,"예전부터 어떤지 궁금했었는데 첨엔 선물받아써보고
그이후론 제돈주고사서 써봤어요!
요것도 핑크색,흰색,노란색, 라인별로 종류가있더라구요
노란색 앰플 요건 보습에 좋은것같고
흰색은 진정+민감에 좋은거같아요
핑크는 아직안써봤는데 미백이라 적혀있더라구요~
노란색앰플 요게 좀더 묵직한느낌이고
흰색앰플은 테스트해보니 좀더 가벼운느낌이에요~
가을겨울엔 요앰플이 딱이에요^^
확실히 요거쓰니깐 건조한느낌이 덜 들었어요~
다음엔 흰색앰플도 써볼까해요~
차앤박앰플은 두말하면 잔소리죠! 추천합니다^^"
32,2020.04.05,5점만점에 5점,"제가 바르는 크림이 유분이 많은거라 같이 바르면 너무 기름지지않을까 걱정했어요. 다행히 이 제품이 바르니까 쫀쫀해져서 크림까지 하면 딱 좋더라구요. 아직 몇번 써보진 않아서 확실한 효과는 모르겠지만 건조했던게 바르고 나면 많이 좋아지긴했어요 더 써보고 좋으면 정착하려구요
근데 단점이 있다면 너무 빨리 써져요ㅠㅠ 더 큰 용량이 나오면 좋겠어요ㅎㅎ"
33,2020.03.14,5점만점에 4점,엄마가 써보고 좋다고 해서 또 구매했어요. 순하고 좋은듯 합니다.
34,2021.01.27,5점만점에 5점,"30ㅁㅣ리랑 같이 구매했는데 왜 용량이 같아보이는건지는 모르겠지만 뭐,, 요제품만 계속 구매해 사용하고 있어요 대용량으로 더 크게 나왔으면 좋겠어요"
35,2020.12.17,5점만점에 5점,"몃통째 계속 쓰고 있는 제품
쎄일때마다 구매해서 잘 쓰고 있어요
용량이 작아서 금방 없어지는게 아쉽
또 구매 예정 입니다~~"
36,2020.12.15,5점만점에 5점,"예전에 쓰던 제품.
겨울이라 건조한 피부에 적당할 것 같아서 
재구매 했습니다. 촉촉하고 좋아요"
37,2020.12.08,5점만점에 5점,35밀리도 그리 크진않아요.. 세일할때마다 한번씩 사서 열심히 발라요..  가끔 내피부에 주는 선물이랄까  그런 느낌이에요^^
38,2020.12.06,5점만점에 5점,"왜 좋다고 하는지 이유를 알 것 같아요!
처음 써봤는데 매일 쓰니 효과가 있어서 벌써 한통 다 썼어요 조만간 재주문 할 예정입니다"
39,2020.12.05,5점만점에 4점,계속구매하던제품이예요 마침 이 제품을 다써서 ㅘㄹ인가에 구입하네요~겨울에 씻고나오면 건조한데 바로 요고 발라주면 좋아요
40,2020.12.04,5점만점에 5점,진짜좋은데 너무 비싸요ㅠㅠ 올리브영에서 행사 많이 해주세요~~~ 흡수 잘돼서 좋아요ㅎㅎㅎ프로폴리스짱
41,2020.12.04,5점만점에 5점,"가벼운 느낌에 비해 수분감은 있어서 좋았습니다
앰플인데 묵직하지 않아서 좋았습니다
근데 주문서에는 샘플이 포함 되어있는데 
샘플이 없었습니다"
42,2020.09.27,5점만점에 5점,"몇번이나 재구매한 제품입니다 요즘같은 환절기에 촉촉하니 ㄹㅇ좋아요 엄청나게 민감한 피부(미세먼지, 유수분 밸런스, 트러블)인데 요건 촉촉하고 트러블도 안나서 잘르고잇어요 프로폴리스는 향염작용있어서 트러블피부에 앰플로쓰기 좋아요"
43,2020.09.23,5점만점에 5점,"매번 사용하는 앰플이예요. 프로폴리스 향도 괜찮고 쫀쫀하게 발려서 피부가 매끈해져요. 지금같은 환절기에 딱 좋은 제품같아요. 
차앤박은 꾸준히 계속 쟁여두고 쓰는 제품이네요."
44,2020.09.17,5점만점에 5점,차앤박 프로폴리스 미스트를 자주 사용했었는데 앰플도 사용해보고 좋아서 종종 구매하는 제품입니다. 피부톤을 환하게 밝혀주는거 같고요. 순한 느낌이 듭니다. 만족해요!
45,2020.07.18,5점만점에 5점,"늘 쓰던 거에요~~
30프로 할인하길래 얼른 샀는데,
그새 품절 됐네요!
건조한 게 심했는데 요거  쓰고 완전 좋아졌어요ㅋ
그래서 3번째 구입해서 쓰는 중^^"
46,2020.07.08,5점만점에 5점,프로폴리스라 그런지 촉촉하고 다음날 진짜 뽀송해요! 저는 좀더 보습력을 높이려고 세안 후 토너바르고 이 앰플 바르고 위에 마스크팩까지 하고나면 넘 촉촉하고! 더 피부에 흡수되는 느낌있어서 좋아요! 차앤박 굿ㅎ ㅎ
47,2020.06.17,5점만점에 5점,확실히 유명템은 다르네요. 저는 지복합성이라 이제 좀만 더워지면 사용하기 어렵겠지만 건성분들은 여름까지 사용가능할 것 같습니다. 피부가 반들반들해져요.
48,2020.06.07,5점만점에 5점,"자극없고 이제품 하나만 써도 보습은 완벽해요
한달 써봤는데 항균효과는 잘 모르겄고요"
49,2020.06.05,5점만점에 5점,"이 제품은 아는 언니가 알려줘서 한번 써 보고 반해서 이번 세일 때 구매했어요!^^
정말 촉촉하고 쫀득하니 발림성도 참 좋고 순하고 그냥 최고입니덩👍 가격만 좀 더 저렴했다면 최고중에 최고일 듯!
지복합성 피부인디 트러블도 안나고 좋아요~~ 
한번 써보시면 알거예요 좋아요진짜~ 다음 할인 때 또 구매할게요^^
잘 사용하겠슴돠!!"
50,2020.05.22,5점만점에 5점,대용량 제품 나오기만을 기다렸어요~~~~ 엄마 사드렸는데 정말 좋아하세요! 작은 제품은 금방 다 써서 아쉬웠는데 용량이 커지니까 마음껏 쓸 수 있다고 좋아하시네요.
51,2020.05.22,5점만점에 5점,"자기전이나 겨울철엔 쫀쫀한 앰플을 좋아하는데 딱이예요. 보습력이 장난아니예요. 자고 일어나서 피부가 다 먹어서 당김이 없어요. 대신 여름 화장시에는 무거울 수 있어요. 티존의 유뷴기도 ㅎㅎ
그래서 자기전에 바르고 자요."
52,2020.05.19,5점만점에 5점,"건조함 때문에 보습과 수분감을 원하시는 분들은 솔직히 앰플 보다는 크림으로 건조함을 잡는게 좋고요, 이 앰플이 그렇게 드라마틱하게 건조함을 잡아주진 않습니다. 대신 트러블 올라올때나 압출 후에 확실히 진정되는건 있어요~"
53,2020.05.17,5점만점에 5점,다른 프로폴리스 앰플써봤는데 차앤박이 진짜좋아요. 특히 겨울로 접어드는 환절기부터 봄되기전까지는 필수템이에요. 크림꾸덕한거바르는것보다 프로폴리스앰플 추가하는개 훨씬 보습잘되고 속부터 보습되는 느낌이에요.
54,2020.05.11,5점만점에 5점,"제품은 좋은것 같은데
가격에 비해 양이 너무 적어요....
큰 효과는 모르겠지만 예민한 피부인데 프로폴리스가 워낙 잘맞아서 가끔 사용하고 있습니다"
55,2020.04.30,5점만점에 5점,"진짜 옛날부터 사용중. 사무실에서 수시로 덧바름. 분홍색 연두색도 써봤는데 그냥 이게 제일 좋은거같음. 근데 이거 색이 엄청 묽어졋네요. 함량이 뭐가 바꼈나ㅡ,.ㅡ"
56,2020.04.02,5점만점에 4점,약간 바르고꙼̈ 나면 피부가 쫀득해지는̆̈ 느낌이 나서 정말 좋은거같아용!̆̈
57,2021.02.03,5점만점에 5점,항상 사용하게되는 앰플이에요 프로폴리스 덕분에 진정에 효과가 있는것같아요 올영에서 세일할때 쟁여두게되는 템입니다:)
58,2021.02.02,5점만점에 5점,"샘플로 받았다가 밤에 바르고 담날 일어나니 화장 잘 뜨는데 잘 먹더라구요, 마스크로 얼굴에 엄청 뭐 일어나는데 진정시키고 화장하는데 도움되요."
59,2021.01.20,5점만점에 5점,유수분 밸런스 맞추기 좋아요 민감피뷰인데 잘 맞아서 여러번 재구매해요 사계절 기초로 잘쓰고 있어요
60,2021.01.06,5점만점에 5점,날씨가 추워지면서 쫀쫀한 앰플을 찾다가 많은 추천으로 구매했어요 끈적이거나 무겁지 않아서 좋네요
61,2021.01.04,5점만점에 5점,"동생이 사용하는걸보고 구매를 했봤어요! 좋다는 소문도 많이들었고 해서 구매각!!
꾸준하게 바를꼬에여~피부야 살아나랏~"
62,2021.01.01,5점만점에 5점,"저는 이거 십년넘게 쓰고 있어요 ㅋㅋ
한번도 쉬지 않고 바르는 앰플
주위 사람들에게도 항상 강추하는 제품

안쓴날이 없어서 안쓰면 어떤지를 모르는 정도예여 ㅋㅋ"
63,2020.12.23,5점만점에 5점,자주자주쓰고있습니다. 한번쓴제품또구매하고있습니다
64,2020.12.20,5점만점에 5점,"보습에 좋습니다.
만족하는제품입니다. 너무 좋습니다."
65,2020.12.18,5점만점에 5점,선물받은이후로계속쓰게되네요 비싸서 대용량나올때마다 쟁여놓고써요
66,2020.12.10,5점만점에 5점,"안쓰다가 오랜만에구매햇는데
역시좋네요 근데...넘빨리쓰고ㅜㅜ비싸여
담에딴거쫌쓰다가 올게요"
67,2020.12.10,5점만점에 5점,겨울만되면 사용하는 제품이에요 제일좋아요 쫀득쫀득
68,2020.12.05,5점만점에 5점,좋아요 추천드려요 만족합니다 좋아요 추천드려요 만족합니다
69,2020.12.02,5점만점에 5점,"추천템 인생템 극찬을 엄청 많이 받길래 구매해봤습니다
가볍게 흘러내리는 묽은 제형이어서 실망했는데
생각보단 쫀쫀한 보습감이 드네요
잘쓰겠습니다"
70,2020.12.01,5점만점에 5점,"쫀쫀한 느낌?! 피부 복합성이어서 정말 양 조절 잘 해야 함... 2-3방울 정도로 가볍게 바르는데, 과하지 않게 효과 보고 있어요!"
71,2020.11.03,5점만점에 5점,차앤작 푸로폴리스 앰플 유명한만큼 확실히 좋아요
72,2020.10.13,5점만점에 5점,건성이신분들은 약할수 잇어요 대신 피부결이 매끈 탄탄한건 느껴지네요 전 세번 덧발르고 자요 흡수 잘되고 밀림없어요
73,2020.10.09,5점만점에 5점,리뷰가 너무 좋아서 사용해봤는데 촉촉하고 부드럽게 흡수 되요👍🏻👍🏻 한통 다 쓰면 또 살거에요!!!
74,2020.10.02,5점만점에 5점,차앤박 프로폴리스 마스크팩 써보고~ 앰플까지 구매했습니다~써보고 좋으면 계속 구매할 예정입니다~
75,2020.09.27,5점만점에 5점,"진짜 너무 좋아하는 제품이에요..!!!
보습에 정말 좋아요! 친구들 선물할 때도 정말 좋더라구요"
76,2020.09.27,5점만점에 5점,가격대비 최고인거 같네요  용량도 커서 오래쓰고 아끼지않고 많이 바르기 좋습니다~ 이젠 한동안 이 제품만 살거같네요~
77,2020.09.25,5점만점에 5점,저번에 세일할때 처음써봤는데 써보고 너무 좋아서 이번엔 대용령으로 미리 주문했어요 생각보다 배송이 빨라서 좋네요. 흡수감도 빠르고 저는 좋아요
78,2020.09.23,5점만점에 5점,겨울엔 이만한 에센스가없는것같아요. 슬슬 건조해지고 당겨서 주문했어요. 프로폴리스에센스중에 최고. 다른구성들보단 용량큰게 최고죠
79,2020.09.21,5점만점에 4점,이제 쌀쌀해져서 나인위시스에서 차앤박으로 바꿔보았어요 유명해서 기대했는데 좋네요 촉촉하고 너무 물같지않아서 좋아요 잘쓸게요!!
80,2020.09.20,5점만점에 3점,우선배송도빠르고 구매한 물건도 만족스럽니다! 포장도 꼼꼼히 해주시고 재구매 의사있습니다 많이 파세요 감사합니다
81,2020.09.09,5점만점에 5점,"올해 초에 쓰기 시작핵서 꾸준히 쓰고 있어용ㅋ
피부결도 좋아지고 보습도 조아요^^"
82,2020.08.29,5점만점에 5점,"항상 쓰는 거에요 촉촉하고 부드러운 느낌이에요
낮에는 좀 끈적거려서 밤에 주로 발라요
대용량이라 더 좋네요"
83,2020.06.29,5점만점에 5점,원래 쓰던 제품이라 세일할 때 싸게 구매해서 더 만족합니다! 항상 트러블 날 때마다 바르면 금방 진정되서 잘 맞는 제품이에요~
84,2020.06.26,5점만점에 5점,쓰고 피부 진짜 좋아졌어요 속보습도 좀 차고 울긋불긋한거 없어지고 모공도 좀 줄어들었어요 진짜진짜 좋아요
85,2020.06.22,5점만점에 5점,"기획상품부터 단품 대용량 까지 유일한 정착템 입니다 ^0^
여름에는 양을 적게해서 발라줘요! 너무너무 좋아요 !"
86,2020.06.18,5점만점에 3점,보습은 좋은데 가격이 마음에 안 드는 제품 건조할 때 바르고 자면 쫀쫀한 느낌 나면서 촉촉하긴 한데 차앤박 제품들 전체적으로 용량 대비 가격이 사악?한 것 같아요 제품력이 가격을 따라갈 만큼은 아닌 것 같은데.. 어쨌든 세일하지 않으면 안 사요 보습에는 좋긴 합니다
87,2020.06.16,5점만점에 5점,"벌써 3병째! 겁나 비싼 앰플썼었는데
이거로 바꿨는데 썬크림 잘바르니깐
전에 십만원 넘던거보다 효과큰듯"
88,2020.06.09,5점만점에 4점,피부가 푸석하고 탄력도 없고 영양도 해줄겸 구매했어요. 아직 사용전이지만 다른 차액박 제품들이 피부에 맞아서 이제품도 기대중입니다
89,2020.06.04,5점만점에 4점,"대용량나와서 냉큼 샀어요
피부 면역력에는 진짜 좋은것 같아요
요즘 거칠고 예민해져서 샀어요!
여름에 쓰기에는 좀 끈덕일 수 있어서 저녁에만 발라요"
90,2020.05.31,5점만점에 5점,"세통째 쓰고 있어요 요즘 마스크 매일 착용해서 피부 뒤집어지고 난리인데 이 제품 매일 밤에 바르고자서 금방 가라앉아요
다만 저는 지성피부라 끈적임때문에 아침에는 못 바르고 밤에만 바르고 있어요"
91,2020.05.17,5점만점에 5점,"항상 애용하는 제품이예요~
잠깐 다른거 썼었는데 다시 돌아오게 되더라구요~
대용량은 무조건 사야되요!!"
92,2020.04.21,5점만점에 5점,평소 너무 건성이라서 추천받아서 쓰구 있어요~발림성이 좋고 끈적거림이없고 수분크림과 섞어 바르면 효과가 좋습니다
93,2021.02.19,5점만점에 5점,좋아요~ 아주 좋아요~~ 만족하고 있습니다~^^
94,2021.02.12,5점만점에 5점,항상 사용하는 제품이고 겨울철 보습에는 이만한 제품이 없어요
95,2021.02.09,5점만점에 5점,항상 재구매하는 템입니다. 속건조를 잡아주어 좋네요~
96,2021.02.08,5점만점에 5점,새번째 구매해요  좋아요!!!!!!!  수영하고 필수템!!!!!
97,2021.02.05,5점만점에 5점,항상쓰고있는 나와 아들 필수품 촉촉하고 뽀로지가 안아서 좋아요
98,2021.01.23,5점만점에 5점,뭔가 고영양에 진득할것같은데 의외로 산듯하고 좋아요.
99,2021.01.22,5점만점에 4점,좋다고 소문나서 2병째 쓰고 있는데 일단은 자극이 없어서 좋아요ᆢ순하고 향도 안 강하고
100,2020.12.27,5점만점에 5점,늘쓰는제품이에요.세일겸샀는데~~제가 피부가 엄청예민한편인데도 순해서 잘맞아요.
101,2020.12.27,5점만점에 5점,벌써 4통째 쓰고있어요 겨울에 건조한데 쓰기 좋아요
102,2020.12.17,5점만점에 5점,좋아서 전에 사용했는 요번 세일로 다시 사서 사용하고 있습니다
103,2020.12.13,5점만점에 4점,세일하면 늘 쟁여두는 겨울 필수템 피부진정에 좋음
104,2020.12.08,5점만점에 5점,"매일 쓰는 제품입니다 ㅎㅎㅎ
역시 믿고 쓰는 차앤박!"
105,2020.12.07,5점만점에 5점,"최애 기본템 입니다.
항상 사용하는 앰플!!!
추천합니다."
106,2020.12.06,5점만점에 5점,벌써 4번째 구매에요!! 바를때 촉촉하고 바르도 나면 쫀쫀한 느낌이에요!
107,2020.12.06,5점만점에 3점,기대한것보다 좋아요 다음에도 재구매 예정입니다
108,2020.12.05,5점만점에 5점,잘 쓸게요! 감사합니다! 배송 빨라서 좋아요!
109,2020.12.02,5점만점에 5점,"오랜만에 구매했습니다 
겨울에는 이것만한 제품이 없는것 같아요
수부지 피부고 좁쌀 나지않게 도와줍니다"
110,2020.12.02,5점만점에 4점,처음 작은 용량으로 샀었다가 피부에 정말 잘맞아서 올영에서 재구매했습니다. 속건조잡아주는데에는 좋아요
111,2020.11.29,5점만점에 5점,코로나 때매 마스크 끼면서 오돌토돌 올라오길래 화장품 이것저것 봐꿔보고있는데 얘로 바꾸니까 트러블이 많이 진정되더라구여
112,2020.11.27,5점만점에 4점,"앰플좋아요!!무겁지않고잘스며들어요~
대용량할인할때구매하면개이득입니다
주변친구들도괜찮다고하네용^^"
113,2020.11.26,5점만점에 5점,첫느낌이 고농축액이라는게 느껴지고 역시 비싼값을 하는 것 같아요ㅋㅋ 세일할때마다 사려구요!
114,2020.11.20,5점만점에 5점,안쓰면 안되는 제품! 쓰는 날이랑 안 쓰는 날이랑 차이가 나요
115,2020.11.12,5점만점에 5점,"레드 써보고 샀는데 레드보단 덜 쫀득하네요.
자극없어 좋아요."
116,2020.11.10,5점만점에 5점,속건조도 잡아주고 촉촉하고 좋은 것 같아요 재구매 할 건데 가격이 비싸네요
117,2020.11.10,5점만점에 5점,너무 건조해서 추천받아 구매했는데 너무 좋네요 이번 겨울은 이걸로 버틸려구요 대용량으로 샀는데도 양이 적어요ㅠ가격이 사악하네요
118,2020.11.04,5점만점에 5점,잘 스미고 촉촉해요.  사용한지 제 기준으로 3주정도 되니까 좀 피부가 촉촉해집니다.
119,2020.11.01,5점만점에 4점,"가성비 좋은 무난한 제품입니다.
흡수력도 좋아서 만족합니다"
120,2020.10.16,5점만점에 5점,매번 구매하는 앰플입니다 극건성 피부라 보습은 물론 자극 하나 없이 순하게 쓰기 좋은 앰플이라 너무 좋아요
121,2020.09.26,5점만점에 5점,"건조해진 요즘 날씨에 보습챙기기로 딱이네요~두번째 구매각입니다
다음번에도 합리적인 할인가격 기대해봅니다"
122,2020.09.25,5점만점에 5점,"세일가에 대용량 구매할수있어서 좋아요
촉촉함도 오래가고 귀찮을땐 세안후 이것만 바르고자도 괜찮았어요"
123,2020.09.22,5점만점에 5점,여러 앰플 사용 많이 해봤는데 이것처럼 순한 건 없었던 것 같아요! 피부결 자체도 많이 정돈됐습니다!
124,2020.09.22,5점만점에 5점,작년 겨울부터 꾸준하 사용하는 아이템입니다. 수부지 타입이라 요제품 바르고 수분크림 바르면 마스크 쓰고도 든든합니다요~
125,2020.09.19,5점만점에 5점,친구가 추천해줘서 이번에 세일할때 샀는데 좋은 것 같아요 환절기나 겨울에 쓰기 좋아요 재구매 할 것 같습니다!
126,2020.09.15,5점만점에 5점,촉촉하고 ㅠㅠ 몇통째사용하는지 모르겠네요 더더두대용량도 나왔웆좋겠어요 너무 금방써서 아쉬워요ㅔ
