,review,point,date,ingre
12945,좀더써봐야일것같아용, 4,2019-09-09,히알루론산
12946,"바르고화장하면
밀림현상잇음
저녁에만쓰는중", 5,2019-09-09,히알루론산
12947,트러블은 잘 모르겠고 괜찮긴하네요 흡수빠르고, 4,2019-09-09,히알루론산
12948,괜찮아요 쓸만하네요, 5,2019-09-09,히알루론산
12949,사용하는 데에는 흡수도 빠르고 아주 좋아요 ㅎ 근데 단점이라면 촉촉해지는 건 모르겠어요ㅠㅠ, 5,2019-09-09,히알루론산
12950,추천받고 사서 사용하고있는데 좋네요 기대이상이에요 먼가 계속 피부가 좋아지는 느낌이에요 ! 그래서 선물해주려구요, 5,2019-09-09,히알루론산
12951,스포이드로 적당량만 바를 수 있으니 아주 좋습니다, 5,2019-09-09,히알루론산
12952,디렉터파이 믿고 사용해보렵니다~^, 4,2019-09-09,히알루론산
12953,촏촉하고 흡수도 잘돼요, 5,2019-09-08,히알루론산
12954,촉촉하고 진짜 좋아요. 잘쓸게요, 5,2019-09-08,히알루론산
12955,여름이라 순하면서도 좀 가벼운 제품을 찾다가 추천영상 보고 구매했는데 트러블도 없고 산뜻하니 괜찮네요ㅎㅎ 투명한 점액질 제형인데 끈적이지 않고 잘 흡수돼요., 3,2019-09-08,히알루론산
12956,완전 피부가 좋아지는 기분이에요 진짜 짱!, 5,2019-09-08,히알루론산
12957,촉촉해요. 속건조가 심해지고 홍조가 생겨서 디렉터파이 영상 보다가 주문했는데 이틀째 쓴 느낌으로는 당기는거 없이 촉촉하고 쫀쫀한 것 같아요. 트러블케어는 좀 더 써봐야 알 것 같아요., 5,2019-09-08,히알루론산
12958,아직써보진 않았어요 평이좋아서 한번써볼려구요, 3,2019-09-08,히알루론산
12959,"토너만 써보다가 처음 앰플구매했는데 확실히 쫀쫀하게 잘 먹네요 가을,겨울 잘 사용할것같아요", 5,2019-09-08,히알루론산
12960,촉촉하고 진짜 좋아요. 잘쓸게요, 5,2019-09-08,히알루론산
12961,흡수는 너무 잘 되는데 발라도 건조해요...., 3,2019-09-08,히알루론산
12962,토너를 더랩바이블랑두썼어요 믿고 에센스까지 써봅니다 플라스틱용기라 가볍고 좋네요, 5,2019-09-08,히알루론산
12963,"찬바람불기 시작해서 급하게 샀어요.
지인이 추천해줬는데
잘맞으면 좋겠네요", 5,2019-09-08,히알루론산
12964,바르면 쫀쫀해지네요 믿고 구매합니당, 5,2019-09-08,히알루론산
12965,디렉터파이님 유튜브 보고 구매했습니다. 아직 사용 전이라 잘 모르겠지만 성분이 좋은 것 같아서 기대됩니다., 3,2019-09-08,히알루론산
12966,흡수력도 좋고 건조함이 사라지는 기분입니당, 5,2019-09-08,히알루론산
12967,바르자마자 흡수가 잘되네요, 5,2019-09-08,히알루론산
12968,아직 한번밖에 안써봤어요ㅎㅎ촉촉한건 엄청 촉촉한 것 같아요~~흡수는 좀 오래걸리는데 히알루론산 수분앰플들은 보통 다 흡수가 오래걸리는 것 같아서 패쓰!기대됩니다, 4,2019-09-07,히알루론산
12969,써봐야알겠지만 배송은 빠르네요, 4,2019-09-07,히알루론산
12970,"건조한편인데 바르고나면 촉촉하고 좋아요
또 사용할것 같아요", 5,2019-09-07,히알루론산
12971,아직잘모르겠지만 좋다고해서 구매했습니다, 4,2019-09-07,히알루론산
12972,처음 써보는데 사용감이 좋아요 배송도 빠르고 감사합니다, 4,2019-09-07,히알루론산
12973,"촉촉해요 쫀쫀하구요
근데 양이 적은 것 같아요", 5,2019-09-07,히알루론산
12974,흡수력도좋고 바르면 쫀쫀 탱글탱글 좋아요, 5,2019-09-07,히알루론산
12975,잘 사용해 보겠습니다, 5,2019-09-07,히알루론산
12976,확실히 건조함은 잘 잡아주는 거 같아서 잘 사용하고 있어요~ 바르자마자는 좀 끈적거리는데 좀있음 사라져서 불편하지는 않아요~, 5,2019-09-07,히알루론산
12977,촉촉해서 진짜 너무 맘에 들지맘 용량이 너무 작다는게 단점이네요ㅜㅜ 그치만 또 구매할겁니다!, 5,2019-09-07,히알루론산
12978,흡수력도좋고 바르면 쫀쫀 탱글탱글 좋아요, 5,2019-09-07,히알루론산
12979,여태 써 보았던 앰플 중 가장 만족하는 앰플이에요~!!촉촉하고 겉돌지 않고 곧바로 흡수되는 점이 마음에 들었어요ㅎㅎ속당김이 있는 편인데 그걸 잘 잡아주는 것 같아 다 비우면 또 살 예정입니다~~~!!!, 5,2019-09-07,히알루론산
12980,수분감은 좋은데 스포이드가 조금 불편해요..., 4,2019-09-06,히알루론산
12981,좋아요 배송도 빨라요, 5,2019-09-06,히알루론산
12982,"토너와 앰플 같이 샀어요 물광 기대 하고 있습니다,", 5,2019-09-06,히알루론산
12983,생각보다 괜찮아요 끈적임도 없고 쫀쫀하네요^^, 3,2019-09-06,히알루론산
12984,초촉하고 너무 좋앗어요, 5,2019-09-06,히알루론산
12985,좋아요... 좋아요...., 4,2019-09-06,히알루론산
12986,배송도 빠르고 상품도 만족합니다, 5,2019-09-06,히알루론산
12987,주문하고 바로 와서 놀랐지만 너무너무 좋았어요!!두번째 구매하는건데 너무 만족스럽고 좋아요, 5,2019-09-06,히알루론산
12988,기존 수분세럼에서 바꿔봅니다, 3,2019-09-06,히알루론산
12989,주변에 평이좋아서 샀어요.꾸준히 써봐야겠어요, 4,2019-09-06,히알루론산
12990,"저녁에 바르시는걸 추천합니다
촉촉하고 손에 쫀쫀하게 얼굴이 달라붙을정도로 앰플이 쫀쫀한데
넉넉히 바르니까 아침에 파운데이션 떼처럼 밀려요

주로 저녁에 바릅니다", 5,2019-09-06,히알루론산
12991,좋아요... 좋아요...., 4,2019-09-06,히알루론산
12992,진짜 이거없으면 못살아요, 5,2019-09-06,히알루론산
12993,"배송빨랐어요
아직잘모르겧이", 5,2019-09-06,히알루론산
12994,좋습니디다 속당김이 심한 피부인데 당김이 없네요, 5,2019-09-06,히알루론산
12995,나름 괜찮았어요 세수하고 토너하고 바르면 딱이에요 근데 금방 말라요, 5,2019-09-06,히알루론산
12996,디파추천이라 질러봅니다~~!!, 4,2019-09-06,히알루론산
12997,촉촉하고 발림성도 좋아요!, 5,2019-09-05,히알루론산
12998,진짜좋아요 또살거에용 ㅎ언니도좋대용, 5,2019-09-05,히알루론산
12999,토너는 재구매고 앰플은 첫구매인데 토너는 트러블없이 무난히 잘 사용해서 재구매했고 앰플은 되게 꾸덕해요 더 사용해봐야 할거같아요, 4,2019-09-05,히알루론산
13000,"한달사용후기입니다
디렉터파이님 추천받아서 구매했는데
정말 촏촉해서 깜짝놀랐어요
제가 기존에 장기간 쓰던 앰플이 잇었는데
꽤 유명한 제품이었거든요(c사)
그런데그것보다 훨씬 촉촉해요.
걔는바르고나면 약간 당기는느낌인데
이건 하나만바르고 꽤오랫동안 안당겨요.
계속 재구매할듯한데 큰용량으로 만들어주세요!
아그리고 이거두달정도쓰고 !!!!", 4,2019-09-05,히알루론산
13001,촉촉하고 좋아요~~ 양이 좀 적은거 같긴하지만 할인 잘 받아서 사서 만족!, 4,2019-09-05,히알루론산
13002,예민한 피부인데 트러블없이 촉촉하고 너무좋아요, 5,2019-09-05,히알루론산
13003,잘 받았습니다.좋길 기대해봅니다, 5,2019-09-05,히알루론산
13004,촉촉하고 흡수도 잘되네요. 트러블 케어는 조금 더 발라봐야 알 것 같아요, 5,2019-09-05,히알루론산
13005,촉촉하고 흡수도 빨라요, 4,2019-09-05,히알루론산
13006,"흠 제 피부에는 안 맞는 거 같아요ㅠㅠ 흡수가 잘 안되는 느낌,, 그리고 건조해요", 3,2019-09-05,히알루론산
13007,"만능토너 만들려고 샀는데 좋은가격에 앰플이랑 살수있어서 너무좋아요
꾸준히 사용해봐야겠어요~", 5,2019-09-05,히알루론산
13008,흡수력이 좋은 제품이예요, 5,2019-09-05,히알루론산
13009,걍 가격정도 퀄리티 입니다ㅋㅋ, 4,2019-09-05,히알루론산
13010,따로 각질제거를 하지 않아도 피부가 부드러워 져요 정말 속건조를 없애주는 느낌이에요., 4,2019-09-05,히알루론산
13011,수부지인데 잘맞는거 같아요, 5,2019-09-05,히알루론산
13012,아직 몇번 안썼지만 겉보다는 속이 채워지는 느낌이에요., 4,2019-09-05,히알루론산
13013,좋다고해서 한번 바꿔봤어요 아직 일주일도 안됐지만 효과보면 좋갰네요, 5,2019-09-05,히알루론산
13014,"한 달 동안 사용해보니
확실히 2~3겹 바르면 보습은 효과적이긴 합니다.
(화장 해도 건조함도 덜함.)

그럼에도...물풀같은 그 느낌이 바를 때마다 저를 너무 힘들게해서..다른 디렉터파이 추천템으로 넘어가봐요 ㅎㅎ

하시는 분들은 사용해도 나쁘지 않은 제품!", 3,2019-09-04,히알루론산
13015,앰플은 처음 사보는데 역시 촉촉하고 좋아요! 꾸준하게 써볼게요, 5,2019-09-04,히알루론산
13016,흡수가 빠르고 산뜻한 사용감, 4,2019-09-04,히알루론산
13017,"배송빨랐어요~~
한번밖에 안써봐서 모르겠지만
확실히 정돈되는느낌은 있어서 좋아요!!
만족합니다", 5,2019-09-04,히알루론산
13018,저번에 쓰고 괜찮아서 샀어요, 5,2019-09-04,히알루론산
13019,촉촉하규 피부에 자극이 없어요, 4,2019-09-04,히알루론산
13020,"이런앰플느낌은 첨이에요
앰플도 대용량 바랍니다ㅋ", 5,2019-09-04,히알루론산
13021,너무너무 좋아요 또사, 5,2019-09-04,히알루론산
13022,얼굴에 영양이 들어가는 느낌, 5,2019-09-04,히알루론산
13023,끈적한 발림이지만 순식간에 스며들어 보송보송합니다., 4,2019-09-04,히알루론산
13024,배송도빠르고 아주좋습니다, 5,2019-09-04,히알루론산
13025,"배송 빨랐고요~
디렉터파이님 동영상보고 처음주문했는데,
생각보다 너무 작아서 놀랬어요~
스포이드 한번 짜면 전체 얼굴에 다 안되고 두번은 하셔야하고요~ 바르니깐 아주 쫀득해요. 그렇다고 그 쫀득함이 오래가진 않고요~수분부족 지성인데 저는 딱 알맞게 좋네요~ 데일리로 쓰기도 좋은거 같아요~ 전 하나더 쟁일려고요~", 4,2019-09-04,히알루론산
13026,더 써봐야 정확히 알겠지만 일단은 정말 순하고 촉촉하네요., 5,2019-09-04,히알루론산
13027,흡수가 빠르고 산뜻한 사용감, 4,2019-09-04,히알루론산
13028,피부가 진짜 좋아졌습니당, 5,2019-09-04,히알루론산
13029,좋다고해서 구매했어요 써봐야알듯해여, 5,2019-09-04,히알루론산
13030,바르고나서도수분이유지되는느낌이라좋아요, 5,2019-09-04,히알루론산
13031,평이 좋아 구매해요. 효과가 있었으면 좋겠네요., 5,2019-09-04,히알루론산
13032,속건성 피부라 저분자 성분인 앰플이 저랑 잘 맞았어요, 5,2019-09-04,히알루론산
13033,배송 일단 빨랐습니다 요즘 속건조가 심해서 앰플 알아보던중에 구매했습니다 디렉터파이님이 추천한 제품이라 믿고 구매했구요 아직 사용하기전이지만 기대감이 큽니다 얼른 사용해보고 싶어요!! 써보고 좋으면 재구매할려구요, 4,2019-09-04,히알루론산
13034,예민한 피부인데 촉촉하니 좋은거같아요, 4,2019-09-04,히알루론산
13035,"재구매.스킨이 좋아 앰플도 구매해봤는데
흡수 잘되요", 5,2019-09-04,히알루론산
13036,촉촉해요 감사합니다, 4,2019-09-04,히알루론산
13037,몇번 쓰던 제품이요 구성력도 좋아서 다시 구매합니다, 5,2019-09-04,히알루론산
13038,좋습니다좋습니다좋습니다, 5,2019-09-04,히알루론산
13039,안써봤는데 좋겠죠뭐, 4,2019-09-04,히알루론산
13040,"디렉터파이 보고 구매합니다
샘플 한장도 없어서 좀 아쉽네요", 4,2019-09-04,히알루론산
13041,촉촉하고 사용감이 좋았어요, 5,2019-09-03,히알루론산
13042,배송도빠르구 촉촉하고 조아욘, 4,2019-09-03,히알루론산
13043,개조아요 또주문할거임, 5,2019-09-03,히알루론산
13044,"잘 받았습니다ㅎㅎ
조금 더 써봐야 알겠지만 만족합니다ㅎㅎ", 5,2019-09-03,히알루론산
13045,두번째 구매 ㅎ조아요 ㅎ, 5,2019-09-03,히알루론산
13046,"안촉촉할꺼 같은데
바르고 다음날되면 숙면한 물광피부됩니다
추천", 5,2019-09-03,히알루론산
13047,아직 써보지는 않았지만은 구매 후기가 너무좋아서요 속 건조가 잡혔으면좋겠네요, 4,2019-09-03,히알루론산
13048,저럄하게 잘 구매한거 같아요., 5,2019-09-03,히알루론산
13049,감사합니다 잘쓸께요 만족합니다, 5,2019-09-03,히알루론산
13050,무난해요. 좀 더 써봐야 알겠어요., 5,2019-09-03,히알루론산
13051,좋아요 처음 써 봄, 5,2019-09-03,히알루론산
13052,"수분부족지성형 피부입니다. 다들 사세요ㅠㅠ 왜 안사요ㅠㅠ 직장동료들한테도 추천했습니다. 악건성에게는 건조함이 해결되진 않겠지만 지성피부에겐 딱입니다, 트러블도 나지 않구요 가격도 착해요. 저 벌써 2통째입니다", 5,2019-09-03,히알루론산
13053,괜찮네요 디렉터파이추천제품이라 구매햇어요, 5,2019-09-03,히알루론산
13054,좋아요!@앞으로 이것만쓸거예요, 4,2019-09-03,히알루론산
13055,배송도빠르구 촉촉하고 조아욘, 4,2019-09-03,히알루론산
13056,수분기능에 충실하고 트러블 없었어요 쫀쫀한 질감입니다, 4,2019-09-03,히알루론산
13057,오랫동안 사용할수록 얼굴에 붉은 발진이 올라왔어요... ㅠㅠ 그래서 현재 사용을 멈추고 다른것을 사용하니 가라앉습니다, 2,2019-09-03,히알루론산
13058,아직 쓰기 전인데 평이 너무 좋아서 기대되요 배송빨라요!!, 4,2019-09-03,히알루론산
13059,"세안 후 바로 사용하면 촉촉함이 오래가네요~
대용량으로 구매해서 저렴하게 잘 사용 중입니다.", 4,2019-09-03,히알루론산
13060,세상 촉촉함 기대 이상임 고민한다면 꼭 사세요 수분이 채워지며 피부가 환해져요, 5,2019-09-03,히알루론산
13061,재구매의사있어요 여기거 괜찮네요, 5,2019-09-02,히알루론산
13062,쫀쫀한타입이고요.. 저는 잘 사용하고있습니다ㅎ, 4,2019-09-02,히알루론산
13063,"그냥저냥 쓸만해요
엄청 촉촉한지는 모르겠어요", 4,2019-09-02,히알루론산
13064,쫀득하고 좋네요 앞으로 쭉 쓸거같아요, 5,2019-09-02,히알루론산
13065,재구매의사있어요 여기거 괜찮네요, 5,2019-09-02,히알루론산
13066,"촉촉은 하지만
많이 끈적여서 저녁에만", 4,2019-09-02,히알루론산
13067,꽤쫀쫀한느낌이에요 더써봐야알겠지만 괜찮은거같아요, 5,2019-09-02,히알루론산
13068,배송도 빠르고 발림성 좋아서 너무 맘에 드네요, 5,2019-09-02,히알루론산
13069,추천받아서 구입한거였는데 만족합니다, 5,2019-09-02,히알루론산
13070,수분이 똘똘뭉쳐있는 에센스인갑다 싶은데 밀려요...., 3,2019-09-02,히알루론산
13071,아직 사용한지 며칠 안돼어 더 열심히 사용해보고 더 정확히 쓸게요 아직까지 트러블없고 사용감 괜찮네요, 4,2019-09-02,히알루론산
13072,확실히 촉촉해진 느낌입니다, 5,2019-09-02,히알루론산
13073,"가볍게 발리고 수분이 바로 공급되어 좋네요. 수부지라 트러블 고민이 많은데, 수분 엠플이 좋다고 해서 열심히 발라보려구요. 아 무엇보다 배송이 참 빨라서 좋네요!", 5,2019-09-02,히알루론산
13074,"촉촉은 하지만
많이 끈적여서 저녁에만", 4,2019-09-02,히알루론산
13075,좋다는 후기가 많아서 믿고 한병더 사봅니다, 4,2019-09-02,히알루론산
13076,쫀득하고 좋네요 앞으로 쭉 쓸거같아요, 5,2019-09-02,히알루론산
13077,"스킨만 일년 정도 꾸준히 쓰고 있었는데 앰플도 좋다고 들어서 사봤는데 역시 좋네요, 스킨보다 좀 더 진한 보습력이 있는거 같아요", 5,2019-09-02,히알루론산
13078,"토너는 벌써 네 통째 사용 중이에요. 이거 쓰고나서부터 화장도 잘 먹고 트러블이 안 나요. 그래서 이번에 앰플도 같이 구매해 봤는데, 흡수는 잘 되지만 마무리가 좀 끈적끈적한 느낌이라 별로예요. 그래도 싸게 잘 산 것 같아요.", 5,2019-09-02,히알루론산
13079,흡수가 너무 잘됩니다!, 4,2019-09-02,히알루론산
13080,좀더써봐야될꺼같네요, 3,2019-09-02,히알루론산
13081,촉촉하고 좋아요 재구매 할 예정입니다., 5,2019-09-02,히알루론산
13082,흡수력은 좋은데 촉촉함은 잘 모르겠어요 제가 많이 건조한가봐요 바르고 오일까지 발라줘야 합니당, 4,2019-09-02,히알루론산
13083,수분앰플로 좋다고 해서 사용하고 있는데 아직까지는 잘 모르겠지만 건조함은 덜 느끼고 있네요, 5,2019-09-01,히알루론산
13084,만족해요 얼굴이 촉촉해졌어요, 5,2019-09-01,히알루론산
13085,환절기라 크림이랑 토너 사이에 한 단계 추가해보려고 구매했어요! 용량이 생각한 것보다 적어서 대용량으로 나왔음 하는 바람이에요~, 5,2019-09-01,히알루론산
13086,만족해요 얼굴이 촉촉해졌어요, 5,2019-09-01,히알루론산
13087,여름철 피부가 뒤집어 져서 구입했는데 좁쌀도 좀 줄어들고 피부결이 좋아졌어요., 5,2019-09-01,히알루론산
13088,트러블 케어도 어느정도 되고 적은양에 부담없고 촉촉해요!, 5,2019-09-01,히알루론산
13089,"유명 유튜버가 추천한 영상보고 구매합니다. 다써서 재구매할거고.
좁살이 많이 줄고 피부결이 많이 좋아졌어요", 5,2019-09-01,히알루론산
13090,조금씩 쓰고 있는데 좋아요, 4,2019-09-01,히알루론산
13091,거의 다 써가서 다 쓰면 재구매 할 생각입니다. 토너랑 같이 쓰면 좋아요! 근데 단점 한가지는 끈쩍거린다는거...하지만 계속 가볍게 톡톡 치면서 피부에 흡수시키면 끈쩍거리게 사라져요! 좋아요, 4,2019-09-01,히알루론산
13092,"리리코스 수분앰플 저렴이라는 글을 보고 샀는데 그정도까진 아닌것같고,,그냥 무난하게 쓰고있어여 ㅎㅎ", 4,2019-09-01,히알루론산
13093,토너 구입하면서 샀어요 좋습니다, 5,2019-09-01,히알루론산
13094,"쫀쫀하고 좋네요
배송도 빠르구여", 4,2019-09-01,히알루론산
13095,열심히 쓰고 있는데 건조함은 사라지지 않네여~, 3,2019-09-01,히알루론산
13096,흡수가빨라요 작아요, 4,2019-09-01,히알루론산
13097,좋아요 만족하면서 쓰고있어요!, 5,2019-09-01,히알루론산
13098,기대를해서 생각보단 별로에요~, 3,2019-09-01,히알루론산
13099,"악건성인데 촉촉하게 스며요
앰플인데 이정도면 괜찮아요", 4,2019-08-31,히알루론산
13100,큰변화는 모르겟지만 열심히 쓰고 잇어요!, 4,2019-08-31,히알루론산
13101,아주 만족합니다~~~, 5,2019-08-31,히알루론산
13102,촉촉하고 쫀쫀해요 좋음, 5,2019-08-31,히알루론산
13103,"아직 써보진 않았어요
양은 적지만 기대해보아요", 5,2019-08-31,히알루론산
13104,항상 쓰던거라 다른거 쓸수가 없어요, 5,2019-08-31,히알루론산
13105,아직얼마안써봣지만 확실히 덜 땡기구좋네용, 5,2019-08-31,히알루론산
13106,양이 좀 적은거 같긴 하지만 보습에 굿, 3,2019-08-31,히알루론산
13107,큰변화는 모르겟지만 열심히 쓰고 잇어요!, 4,2019-08-31,히알루론산
13108,아직얼마안써봣지만 확실히 덜 땡기구좋네용, 5,2019-08-31,히알루론산
13109,"디렉터파이 영상보고 주문했습니다
간절기에 수분보충에 아주 좋을것같습ㄹ다", 5,2019-08-31,히알루론산
13110,너무 촉촉하고~~ 앰플바르고 나니 피부가 쫀쫀한 느낌이에요!, 5,2019-08-31,히알루론산
13111,꼭쓰세여 너무 좋아요ㅜ, 5,2019-08-31,히알루론산
13112,촉촉하고 좋아요. 더 사용해보고 재구매 할 예정이에요!, 5,2019-08-31,히알루론산
13113,앰플은 진짜 쫀득 쫀득하게 금방흡수되요~~스킨.앰플.크림 같이쓰니까 피부가 진짜 한결 좋아지는것을 느낍니다!, 5,2019-08-31,히알루론산
13114,수분공급이 되는것같음, 4,2019-08-31,히알루론산
13115,쓴지 일주일정도된거같은데 기분탓인지 벌써 부들부들해진거같네요...., 5,2019-08-31,히알루론산
13116,수분부족지성피부인데 여름 내내 트러블 달고 살았는데 이거 쓰면서 눈에 띄게 줄었어요 ~~ 재구매할 예정입니다, 5,2019-08-31,히알루론산
13117,흡수까지 시간이 좀 걸리는거 같지만 트러블없이 잘 맞는거 같아요, 4,2019-08-31,히알루론산
13118,"아직 써보진 않았어요
양은 적지만 기대해보아요", 5,2019-08-31,히알루론산
13119,더 써봐야 알것 같아요, 3,2019-08-30,히알루론산
13120,요즘 바르기 딱이에요! 바르고 직후는 조금 끈적하지만 금방 흡수 됩니다!! 한통 다 쓰면 또 사려구요, 4,2019-08-30,히알루론산
13121,트러블 피부인데 너무 만족합니다, 5,2019-08-30,히알루론산
13122,재구매입니다 배송도 빠르고 좋아요, 5,2019-08-30,히알루론산
13123,정착 앰플두번째구매여 첨에 토너만 랄라블라에서사다가 그담에 크림세트인거 샀다가 맘에들어서 이제 앰플도 사서써보고 맘에들어서 이제야 사이트에서 사네여 좋습니다 트러블안나고 여름에넘딱조아요 근데 가을겨울용으로 좀더 촉촉한게나오면 좋겠어요 제가 너무 건성이라그런가 자기전에 바르기좋은 더촉촉 똑같은라인 나왔음함..근데 넘 조아여 민감하고건조한제피부에 딱이에여, 4,2019-08-30,히알루론산
13124,얼굴에 바르면 착 감기는 콧물같은 제형이 너무 좋네요:) 특히 건조하신분들에게 강추입니다!!, 4,2019-08-30,히알루론산
13125,환절기에 사용하면 좋을듯요.싸게 구매했고 토너랑 앰플 모두 구매해서 사용하면 좋을거 같아요, 3,2019-08-30,히알루론산
13126,히알루론산좋아요 근데 양이적어요ㅠ, 5,2019-08-30,히알루론산
13127,쫀쫀한 게 부스터되는 느낌이에요, 5,2019-08-30,히알루론산
13128,"마무리감이 끈적여요
촉촉한건 잘 모르겠어요", 3,2019-08-30,히알루론산
13129,정착 앰플두번째구매여 첨에 토너만 랄라블라에서사다가 그담에 크림세트인거 샀다가 맘에들어서 이제 앰플도 사서써보고 맘에들어서 이제야 사이트에서 사네여 좋습니다 트러블안나고 여름에넘딱조아요 근데 가을겨울용으로 좀더 촉촉한게나오면 좋겠어요 제가 너무 건성이라그런가 자기전에 바르기좋은 더촉촉 똑같은라인 나왔음함..근데 넘 조아여 민감하고건조한제피부에 딱이에여, 4,2019-08-30,히알루론산
13130,탈탈 털어쓰고 재구매했어요!, 5,2019-08-30,히알루론산
13131,"배송은 3일정도 걸렸고 지성 피부라서 스킨과 수분크림만 발라도 얼마 후면 기름이 많이 올라오는데
이거는 시간이 지나도 살짝 올라오더라구여
제가 만져보고 봐도 놀랏네여
다쓰면 재구매 하고 싶어여", 5,2019-08-30,히알루론산
13132,트러블은 없어서 케어가 되는지는 모르겠는데 흡수력 좋고 촉촉하고 강추합니다., 5,2019-08-30,히알루론산
13133,촉촉하고 피부에 자극없이 순해서 맘에 들어요!, 5,2019-08-30,히알루론산
13134,촉촉하고 좋아요! 피부가 쫀쫀해요!, 4,2019-08-30,히알루론산
13135,"마무리감이 끈적여요
촉촉한건 잘 모르겠어요", 3,2019-08-30,히알루론산
13136,저는 안맞아서 엄마 드렸어요, 3,2019-08-30,히알루론산
13137,너무너무촉촉해요.아주좋아요, 5,2019-08-30,히알루론산
13138,촉촉해요 근데 좀 끈적여요, 4,2019-08-30,히알루론산
13139,환절기에 사용하면 좋을듯요.싸게 구매했고 토너랑 앰플 모두 구매해서 사용하면 좋을거 같아요, 3,2019-08-30,히알루론산
13140,"딱히 뭐가 좋은지 모르겠고 끈적해요
냄새는 없어서 좋습니다", 3,2019-08-30,히알루론산
13141,아직은 잘모르겠어요, 5,2019-08-29,히알루론산
13142,"배송 빠르고요, 유통기간도 넉넉합니다.", 3,2019-08-29,히알루론산
13143,민감한 피부에 트러블 안나서 좋아요, 4,2019-08-29,히알루론산
13144,배송도 빠르고 발림성도 만족해여, 5,2019-08-29,히알루론산
13145,"배송은 아주 빠르구요
사용감은
일주일정도 써봐야 알것 같아여", 5,2019-08-29,히알루론산
13146,안끈적하고 흡수 빨라서 좋아요, 5,2019-08-29,히알루론산
13147,꾸준히 바르면 조을거같아요!, 5,2019-08-29,히알루론산
13148,배송도 빠르고 제품도 좋아요~ 이거 바르고 건조함도 없어졌어요~쫀득쫀득하니 촉촉해서 만족합니다., 4,2019-08-29,히알루론산
13149,무향에 민감한 피부가 발라도 아무 자극이 없네요 좋습니다, 4,2019-08-29,히알루론산
13150,얼굴 촉촉해지려고 샀음 성분도 좋다고 하니 얼굴 좋아지길..ㅠㅠ, 5,2019-08-29,히알루론산
13151,꾸준히 사용하는 제품 토너 에센스 둘다 가격대비 너무 좋은 제품 최애템이예욤, 5,2019-08-29,히알루론산
13152,"히알루론산이라 확실히 점도가 있어요.
트러블케어용은 아니니 그쪽엔 기대없습니다.
다만 이걸로 3겹세럼하면 200%밀려요", 5,2019-08-29,히알루론산
13153,빠르게 받았습니다! 일단 트러블 반응은 없는것 같고 생각보다 산뜻하게 흡수되네요 조금 더 사용 해보고 한달 후기 남기겠습니당, 4,2019-08-29,히알루론산
13154,찬바람이 불기 시작하는 요즘 건성인데 당김없는거 보니 구매잘한것같아요. 가성비굿!!, 4,2019-08-29,히알루론산
13155,이것만 바르면 뭐가 나요... 크림도 밀리고...ㅜㅜ 풀 같이 너무 끈적거려요, 2,2019-08-29,히알루론산
13156,"스킨 에센스 크림까지 화장품 라인 다 바꿨어요
일단 에센스는 바르고 나면 건조한듯 쫀쫀한데...
일단 계속 사용해볼 예정입니다", 4,2019-08-29,히알루론산
13157,"저한테는 알레르기 생겨서 못쓰고 엄마 드렸어요
후기 좋아서 써보고싶었는데 아쉬워요", 4,2019-08-29,히알루론산
13158,얼굴 촉촉해지려고 샀음 성분도 좋다고 하니 얼굴 좋아지길..ㅠㅠ, 5,2019-08-29,히알루론산
13159,촉촉하니좋아요요~~, 3,2019-08-29,히알루론산
13160,"스킨 에센스 크림까지 화장품 라인 다 바꿨어요
일단 에센스는 바르고 나면 건조한듯 쫀쫀한데...
일단 계속 사용해볼 예정입니다", 4,2019-08-29,히알루론산
13161,좋아요 이틀썼는데 건조함이 나아진거같아요, 5,2019-08-29,히알루론산
13162,좋아지길기대합니다.일단끈적이지않고촉촉해서그건좋네요., 5,2019-08-29,히알루론산
13163,겉만 촉촉한게 아니라 속도 촉촉해지는기 느껴져요 확실히 흡수가 잘되는거 같아요 배송도 빠르기 왔구요, 5,2019-08-29,히알루론산
13164,"두병째에요 !
한번 써보고 너무 좋아서 재구매 합니다", 5,2019-08-29,히알루론산
13165,배송 빠르고 잘받았습니다 바른지 얼마안되서 효과는 잘모르겠어요, 4,2019-08-29,히알루론산
13166,흡수도 빠르고 쫀쫀해요, 5,2019-08-28,히알루론산
13167,가격도 싸게 잘 산거같고 좋습니다, 5,2019-08-28,히알루론산
13168,"히알루론산이 잘 안맞는데 이건 잘 맞아요
고분자가 아니라 그런가봐요
팍팍 써서 벌써 반이상 썼네요
재구매 할 것 같아요
또 토너도 써보고 싶어요", 4,2019-08-28,히알루론산
13169,좋아요~ 근데 좀 끈적이네요, 5,2019-08-28,히알루론산
13170,아직 사용전이지만 기대돼요!, 5,2019-08-28,히알루론산
13171,"상품평이 좋아 처음 구매해 봤는데요
전날 스킨팩하고 2종세트(브랑두 로션,앰플)바르고 잤는데 아침에 피부가 촉촉해진 느낌~
꾸준히 사용해 봐야겠어요", 5,2019-08-28,히알루론산
13172,엄청촉촉해요 피부가쫀득한느낌 이에요, 5,2019-08-28,히알루론산
13173,촉촉하다고 유명한거에 비해 본인한테는 건조했음. ...^^;, 4,2019-08-28,히알루론산
13174,촉촉하고 향이없어 좋음, 5,2019-08-28,히알루론산
13175,계속 써봐야알듯ㅎ ㅎ, 5,2019-08-28,히알루론산
